measure,series_col,x_col,N,T,f,paired,stake_draws,table_hash,series_val,x_val,rep,theory,sim,theory_sem
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,False,32,,3.0,0.1,-1,0.0142739561862617,,0.0090103084172373
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,False,32,,3.0,0.125,-1,0.0103990124651652,,0.0061331710046194
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,False,32,,3.0,0.15,-1,0.0080321101233692,,0.0043861221082238
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,False,32,,3.0,0.175,-1,0.0064907333470964,,0.0032669860211303
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,False,32,,3.0,0.2,-1,0.0054316826777731,,0.0025146497373386
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.01,-1,0.0154678943217523,,9.092059165942712e-05
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.025,-1,0.0099590358779597,,5.089490796526436e-05
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.05,-1,0.007062452284507,,3.075468483511581e-05
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.075,-1,0.0057336742740383,,2.201781546927667e-05
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.1,-1,0.0049226381129528,,1.6983631263114477e-05
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.125,-1,0.0043548850095808,,1.351995790961018e-05
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.15,-1,0.0039340343835541,,1.1150461347508292e-05
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.175,-1,0.0035962995883733,,9.457979029203208e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,1.3333333333333333,0.2,-1,0.003319863812613,,8.180310469409836e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.01,-1,0.0166594617264472,,5.759270390078554e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.025,-1,0.0105128183783483,,4.14320757104738e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.05,-1,0.0073937659788262,,2.6801817713408344e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.075,-1,0.0059550774714443,,3.196348814812778e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.1,-1,0.0050240955698712,,2.9324406682707886e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.125,-1,0.0044176893665249,,2.349845123758834e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.15,-1,0.0040274145018172,,2.44890837223559e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.175,-1,0.00370710526895,,1.85007184765085e-06
stake_confidence,shape,p_s,1000,388800,0.0333333333333333,False,400,,3.0,0.2,-1,0.0033812576204842,,2.1467825116374424e-06
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.01,-1,0.4201695811054993,,0.0098000324101589
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.025,-1,0.2536691702886012,,0.0073372234332141
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.05,-1,0.1676102887100321,,0.0056788796027229
