mix_scale,jitter_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.001,0.0001,29,0.6515663736759072,0.5848840700541501,1.071799019066016,555.9695740365112,0.30307058873586357,2.2060010454798773,0.03310912051921062,0.00175,0.0002,0.001761391495380854,18.797138856431037,0.05319958572620064
0.001,0.0005,0,0.5794335907920642,0.5009732357261821,1.3102231576546162,560.3820990458883,0.21820994492736645,1.8471943681188572,0.03194942531141745,0.00175,0.001,0.0020155644370746374,15.85135395511761,0.06308609364420571
0.001,0.0005,1,0.574154644683612,0.5002743392946616,1.317306727196421,564.865353789787,0.23604925311519764,1.9261960705111902,0.03003666222453094,0.00175,0.001,0.0020155644370746374,14.902357707861595,0.06710347581258633
0.001,0.0005,2,0.6517605901589475,0.5790436475883045,1.0975881791988324,562.8069815195072,0.2879613571858499,2.1325555567354826,0.03206742274046737,0.00175,0.001,0.0020155644370746374,15.909897074295273,0.06285395784336303
0.001,0.0005,3,0.5864007796686408,0.5110637882028316,1.2952652991747493,554.8046330309619,0.2161825178482104,1.847070573317359,0.030338538648940084,0.00175,0.001,0.0020155644370746374,15.052130356582905,0.06643577861140829
0.001,0.0005,4,0.6006473489519112,0.5266815200557059,1.2432572843452336,570.2971639950678,0.3142522715497762,2.2212221767592695,0.032071060763699186,0.00175,0.001,0.0020155644370746374,15.911702039279222,0.06284682792145212
0.001,0.0005,5,0.5991871788973239,0.5242251964251193,1.2531965954669053,567.4596273291926,0.25073783472180367,1.9862563817408851,0.03175884442501724,0.00175,0.001,0.0020155644370746374,15.756799356467903,0.06346466546770596
0.001,0.0005,6,0.6102079395085066,0.5415779565256333,1.1798032855924652,559.578449905482,0.25544233340770006,1.9884744475654101,0.031166341633836667,0.00175,0.001,0.0020155644370746374,15.462835650678114,0.06467119114443576
0.001,0.0005,7,0.6291133455210237,0.541885857090907,1.2174028649228126,563.7056672760511,0.24939422906027175,1.9733097003172113,0.03315734538941027,0.00175,0.001,0.0020155644370746374,16.45065014023287,0.060787871085673954
0.001,0.0005,8,0.60960240060015,0.5381349615754678,1.2103107620440934,555.178544636159,0.2826827581739053,2.125894231546992,0.03080236883969881,0.00175,0.001,0.0020155644370746374,15.282254575003787,0.06543537114187566
0.001,0.0005,9,0.6189289221240275,0.5506463252750562,1.153292999333898,558.9877634262407,0.1895236053969711,1.7579198123109179,0.030119568730380065,0.00175,0.001,0.0020155644370746374,14.943490853656455,0.06691876816422145
0.001,0.0005,10,0.5855616998712219,0.5124605241704189,1.304113152681634,560.5939701537762,0.19150967692257836,1.7343291903611346,0.029967416880258002,0.00175,0.001,0.0020155644370746374,14.868002396267867,0.06725853099479039
0.001,0.0005,11,0.6685040575715817,0.6023266941544134,1.035272650114763,566.5489205328433,0.3627750955929514,2.4486608965782697,0.0334194535048918,0.00175,0.001,0.0020155644370746374,16.580692182382585,0.06031111301025936
0.001,0.0005,12,0.5753497164461248,0.5062996366486111,1.2970491396472523,559.578449905482,0.21494703306234442,1.842950072356062,0.03039904612837521,0.00175,0.001,0.0020155644370746374,15.082150473192495,0.06630354217572836
0.001,0.0005,13,0.611149398881997,0.5405033023435557,1.2065866881930472,566.6788421778084,0.356089328735834,2.4119473293308484,0.03106167820873271,0.00175,0.001,0.0020155644370746374,15.410908050062247,0.06488910301401486
0.001,0.0005,14,0.6116929104196489,0.5366106783286869,1.2125245683501533,557.5584268816394,0.2911941690836102,2.139507356551084,0.03017895991660968,0.00175,0.001,0.0020155644370746374,14.972957133740168,0.06678707426114197
0.001,0.0005,15,0.5632969034608379,0.48223565516783357,1.3734908772601804,561.655737704918,0.20796302377129905,1.8051421984485732,0.03108635232407711,0.00175,0.001,0.0020155644370746374,15.423149839454112,0.06483759870126465
0.001,0.0005,16,0.6019512932990471,0.5301646333030273,1.2308544937372237,559.7051883224929,0.19112893301644363,1.7515395529872602,0.03112410904401813,0.00175,0.001,0.0020155644370746374,15.441882418401486,0.06475894407849779
0.001,0.0005,17,0.5889852885703508,0.5152555469974355,1.2817306327645626,558.3142210486609,0.18033773987554014,1.7144789162777971,0.030867817347902844,0.00175,0.001,0.0020155644370746374,15.314726128381174,0.06529662963719637
0.001,0.0005,18,0.5931390907048161,0.5160393557802659,1.2783616264355546,554.3068683993708,0.2356804849987384,1.9253334706336933,0.028294191607320454,0.00175,0.001,0.0020155644370746374,14.037850185720808,0.07123597892625982
0.001,0.0005,19,0.6052732428910861,0.5308918941787263,1.2262856016751533,567.1991262359163,0.21122962440131232,1.8309031139296814,0.032385094377511525,0.00175,0.001,0.0020155644370746374,16.067506343044435,0.06223741124788143
0.001,0.0005,20,0.6161998485995458,0.537208984003909,1.2060990105558191,560.2127176381529,0.2261113090789877,1.891134636465345,0.032809254521368944,0.00175,0.001,0.0020155644370746374,16.27794870651114,0.061432802009014964
0.001,0.0005,21,0.6767746913580247,0.6248887307210458,0.9615473344513209,571.0,0.23966320866020396,1.935416176631656,0.030252044677246136,0.00175,0.001,0.0020155644370746374,15.009217329292404,0.06662572591632558
0.001,0.0005,22,0.575226586102719,0.4973960620056274,1.3325115982537687,558.9456193353475,0.26334265773766674,2.025920654013526,0.031258293357824596,0.00175,0.001,0.0020155644370746374,15.508456481397566,0.06448094955158837
0.001,0.0005,23,0.5814285714285714,0.5087700268872455,1.2925043332402812,556.4285714285714,0.2090441529871896,1.816545028576062,0.03189470537268378,0.00175,0.001,0.0020155644370746374,15.824205262807336,0.06319432688037518
0.001,0.0005,24,0.5981548699334543,0.5207210994102085,1.271178511747653,559.6206896551724,0.2593436223396566,2.0394197149486866,0.03326306456039448,0.00175,0.001,0.0020155644370746374,16.50310153748894,0.060594670506532965
0.001,0.0005,25,0.5747780559981789,0.49385363356922984,1.3428460810839722,561.5281129068974,0.188484668120509,1.731022150308454,0.030044549832520348,0.00175,0.001,0.0020155644370746374,14.906271057315635,0.06708585910956076
0.001,0.0005,26,0.5971940880786255,0.5258166153340278,1.2322099186104205,555.2201215395004,0.2761109991406556,2.080150671222264,0.03002927991939887,0.00175,0.001,0.0020155644370746374,14.898695058830743,0.06711997232316536
0.001,0.0005,27,0.5657334144856969,0.4884427738253765,1.3455656500548976,563.0206938527084,0.24410214700037614,1.951479439340079,0.029542678564553435,0.00175,0.001,0.0020155644370746374,14.657273179234732,0.06822551423935531
0.001,0.0005,28,0.5773353751914242,0.5063695111705693,1.3034862210890719,566.635528330781,0.2229583303851541,1.8785647900592322,0.030267483306019135,0.00175,0.001,0.0020155644370746374,15.016877034181524,0.06659174192635345
0.001,0.0005,29,0.5936713686618376,0.5175158470002638,1.2551955948884903,564.2634388105223,0.29203097548452206,2.149969274352059,0.029948672783812087,0.00175,0.001,0.0020155644370746374,14.858702720156732,0.06730062636245084
0.001,0.002,0,0.4110787172011662,0.3377471236981823,2.0130015944359667,553.2314420273603,0.34479600633494556,2.3129340125150835,0.030269500029568432,0.00175,0.004,0.004366062299143245,6.932906118977788,0.14423965691135648
0.001,0.002,1,0.41775736701109834,0.3480629212167439,1.9637980527283825,566.4190585533869,0.2735974645765964,2.039025867882032,0.03074746734743988,0.00175,0.004,0.004366062299143245,7.042379435005651,0.1419974611179407
0.001,0.002,2,0.4137327959850962,0.33934925380161324,2.0023888290726153,562.7215420880541,0.1982366373122204,1.768843266564426,0.029903272626819594,0.00175,0.004,0.004366062299143245,6.849025638660156,0.14600616974703362
0.001,0.002,3,0.369384486309206,0.30882822741855526,2.1152827040443087,564.4352833498589,0.24106830457458273,1.9202564416021972,0.030961878689247605,0.00175,0.004,0.004366062299143245,7.091488065876493,0.14101412717760842
0.001,0.002,4,0.40653135968258813,0.32812345641361207,2.0051296021587333,564.6502365328857,0.2369588083238341,1.906841878269224,0.030932804025856988,0.00175,0.004,0.004366062299143245,7.084828824345211,0.14114667055381133
0.001,0.002,5,0.39775160599571735,0.3199288208759098,2.0713039985509014,565.9434077699602,0.21620457334211096,1.847883371207674,0.029619795331134204,0.00175,0.004,0.004366062299143245,6.784098187730054,0.1474035269431438
0.001,0.002,6,0.41007579817778117,0.3410986580981597,1.9955135695596944,566.5922211163005,0.3005340381641872,2.1294301400373117,0.03048774283188127,0.00175,0.004,0.004366062299143245,6.9828923050099165,0.14320713485478564
0.001,0.002,7,0.4140068886337543,0.3456189967118449,1.963452605590509,566.4190585533869,0.23238090085214935,1.9000840252165236,0.03236133821582125,0.00175,0.004,0.004366062299143245,7.412019343418791,0.1349159997656928
0.001,0.002,8,0.43136223608084756,0.35010332221580914,1.9397993487527687,556.0529716733038,0.26128775664255954,1.9880091873044297,0.029901017405367034,0.00175,0.004,0.004366062299143245,6.848509104241258,0.1460171819558075
0.001,0.002,9,0.3904466782556118,0.3129186068488014,2.116441849284908,559.3251454916484,0.27287025857367553,2.038028459064418,0.028540006426519725,0.00175,0.004,0.004366062299143245,6.536784056452915,0.15298042452738364
0.001,0.002,10,0.3781203007518797,0.3049192091308394,2.1064823428325163,556.4285714285714,0.25826741295168176,1.9831716240909107,0.030929759157153798,0.00175,0.004,0.004366062299143245,7.084131429646151,0.14116056568560156
0.001,0.002,11,0.4247948951686418,0.3500221126352524,1.971682740752896,562.1668185961714,0.2682345219946001,2.01713613248401,0.030315597366348188,0.00175,0.004,0.004366062299143245,6.943464222280345,0.1440203287562392
0.001,0.002,12,0.40153181163266854,0.3257826776409699,2.0784279750016488,561.1880640024266,0.23918476549442858,1.918140013124232,0.03115451168004407,0.00175,0.004,0.004366062299143245,7.135608597742074,0.14014221580432967
0.001,0.002,13,0.41094951648518996,0.333860025718996,2.0280928786365364,563.4914337927358,0.36439368419814855,2.382602641116149,0.030740373030371977,0.00175,0.004,0.004366062299143245,7.04075455735118,0.14203023154044053
0.001,0.002,14,0.4112091655054962,0.3358421010123594,2.0048549530404363,572.8532280538783,0.2349294261657633,1.9131769008888226,0.03196614014877746,0.00175,0.004,0.004366062299143245,7.321503441453456,0.13658396912553813
0.001,0.002,15,0.4507516266547005,0.37894334016098374,1.8538687475572073,553.4792461296836,0.28571135460515507,2.096386753314632,0.030803249120558412,0.00175,0.004,0.004366062299143245,7.055155655154749,0.14174031713522356
0.001,0.002,16,0.4080857207994528,0.33079506378676443,2.0171772947162725,562.3800440762976,0.2433786524925381,1.9345300544855708,0.031287342598519514,0.00175,0.004,0.004366062299143245,7.166032102807843,0.13954723976301658
0.001,0.002,17,0.3935803209839508,0.3287080369441204,2.0083055173636577,555.0122993850307,0.29853938505402766,2.1277481232924287,0.03028534202419425,0.00175,0.004,0.004366062299143245,6.936534558871768,0.14416420642221245
0.001,0.002,18,0.400288031531873,0.3259968041128639,2.0223738689197406,560.9332979610399,0.2788451198430266,2.07789621003299,0.02998760037681962,0.00175,0.004,0.004366062299143245,6.8683400103347365,0.14559558765222863
0.001,0.002,19,0.41858201691996705,0.3410980760710933,1.979912460229514,554.0583214793741,0.2976256620604545,2.1381187767171133,0.032101847669300715,0.00175,0.004,0.004366062299143245,7.352585801535649,0.13600657333249233
0.001,0.002,20,0.4038143865445262,0.32917325152483146,2.0431484313622845,555.6778795614957,0.21809728469816037,1.820449095910773,0.03233780191290368,0.00175,0.004,0.004366062299143245,7.406628604280188,0.13501419517945235
0.001,0.002,21,0.4043056721887167,0.33567546576906127,1.9995149045650693,564.9514466753187,0.3125044327171054,2.1950486904525888,0.032557151837965995,0.00175,0.004,0.004366062299143245,7.456868364969209,0.13410455315233788
0.001,0.002,22,0.40551921197082486,0.33167570196632495,2.0296280201517214,556.4703361154974,0.24640355398878455,1.9410496535667894,0.031630029866986105,0.00175,0.004,0.004366062299143245,7.244520966453658,0.13803535176867884
0.001,0.002,23,0.40336892765829446,0.3298012062358265,2.030474991389684,556.512107083772,0.5168415672960691,2.978057343700529,0.031013253034883247,0.00175,0.004,0.004366062299143245,7.103254811771466,0.14078053322018053
0.001,0.002,24,0.4245789238336563,0.34565190477508323,1.9803836990217283,551.5440453122671,0.2963489487301558,2.1347435219540705,0.03215309650020415,0.00175,0.004,0.004366062299143245,7.364323799619984,0.13578979241130085
0.001,0.002,25,0.40695170716702556,0.3426237000677446,1.9812370173308755,569.0713626576438,0.27087899451726116,2.008335272697739,0.031009509201248668,0.00175,0.004,0.004366062299143245,7.102397326610223,0.14079752990632421
0.001,0.002,26,0.4167051934042225,0.33414727306344166,2.0290535071769376,570.2094313453537,0.2791378681140486,2.072489997465921,0.0298031528634775,0.00175,0.004,0.004366062299143245,6.826094274771523,0.1464966582275149
0.001,0.002,27,0.4023014440433213,0.33333301372941704,2.035761748736085,556.5956678700361,0.3504420348908752,2.3301945980301113,0.031775050765583984,0.00175,0.004,0.004366062299143245,7.277736456444797,0.13740536030463846
0.001,0.002,28,0.4366294198683606,0.357307245924725,1.949918482160183,566.3757844787999,0.2097258280555252,1.7981921775660727,0.029176911758313988,0.00175,0.004,0.004366062299143245,6.682660429293322,0.14964100160117638
0.001,0.002,29,0.44164085517866586,0.36935797143155424,1.907510672404094,559.0720707108861,0.23744803902809508,1.9008411849724856,0.030378867514054178,0.00175,0.004,0.004366062299143245,6.957955574755641,0.14372037723668843
0.001,0.008,0,0.2148621897365616,0.15664719511034017,3.248338908417521,563.4486066697121,0.33890459439135157,2.1461651394784926,0.03168197598004458,0.00175,0.016,0.016095418602819874,1.9683847162877754,0.5080307684393751
0.001,0.008,1,0.19321444763487985,0.14530031010980993,3.255330084834012,559.1985794166541,0.25355474749812856,1.8519003384599633,0.03259240679752702,0.00175,0.016,0.016095418602819874,2.024949310222781,0.49383952227919325
0.001,0.008,2,0.17769822530276488,0.1317177299332588,3.3776163818006304,563.6628075253257,0.2752413544221781,1.9302954614892238,0.03001164741028661,0.00175,0.016,0.016095418602819874,1.8646080695924645,0.5363057343297691
0.001,0.008,3,0.17717374752550633,0.13030672090926765,3.3734868221324597,563.4486066697121,0.43384563285508193,2.473350333041502,0.03154397321591171,0.00175,0.016,0.016095418602819874,1.9598106762122538,0.5102533689288345
0.001,0.008,4,0.1930787407576797,0.13977304974010002,3.3367950951706544,564.0916990624286,0.22224306815769523,1.7570683742217783,0.028881146195753195,0.00175,0.016,0.016095418602819874,1.7943706161636142,0.557298470556775
0.001,0.008,5,0.20287455790503423,0.14929550249696424,3.284524745080834,556.8883286929039,0.31291002480429597,2.0579681564563987,0.033345461386298174,0.00175,0.016,0.016095418602819874,2.071736200787977,0.482686936502656
0.001,0.008,6,0.20185352622061484,0.14188201441073836,3.347660098982444,557.6003616636528,0.23661481024464592,1.8016518743519918,0.029703953117848847,0.00175,0.016,0.016095418602819874,1.8454911829782914,0.5418611636963659
0.001,0.008,7,0.19062050155314797,0.1435876052671366,3.3164857421955944,560.6787635426926,0.27778315031901,1.9356241989334557,0.029516741389834518,0.00175,0.016,0.016095418602819874,1.8338598155293249,0.5452979510930394
0.001,0.008,8,0.18441519593179778,0.13487866404851911,3.3441832233235944,553.4379300029914,0.26251832078560255,1.8787810458760676,0.02956165118699232,0.00175,0.016,0.016095418602819874,1.8366500379066375,0.5444695393030738
0.001,0.008,9,0.18862458066483684,0.1360761227668167,3.3257993619703132,564.220494053065,0.24577926960773766,1.8289983418569835,0.028636388019058663,0.00175,0.016,0.016095418602819874,1.7791639177400236,0.5620617583512183
0.001,0.008,10,0.25272067714631197,0.16660329087877676,3.1961252636733932,559.2829504232164,0.2357485291431658,1.7949890345924404,0.03335826647347593,0.00175,0.016,0.016095418602819874,2.0725317742050926,0.4825016496471057
0.001,0.008,11,0.23992617656105814,0.1664088855069137,3.224523534161212,569.0713626576438,0.2789527522982098,1.9408972165552854,0.029587501996831276,0.00175,0.016,0.016095418602819874,1.838256135298502,0.5439938324142282
0.001,0.008,12,0.22814402766293318,0.16338825429892598,3.2178752760091167,556.3033150417199,0.2962181748880539,1.9897823949927775,0.031028846176538977,0.00175,0.016,0.016095418602819874,1.9278061007436493,0.5187243673594824
0.001,0.008,13,0.18559245960502693,0.13794791024480296,3.3276218948171348,553.6032315978456,0.3332998481928371,2.1243758277792972,0.032656728157883896,0.00175,0.016,0.016095418602819874,2.0289455629419,0.49286684584579743
0.001,0.008,14,0.170627161979245,0.13131417305379434,3.371830907451897,556.512107083772,0.2417600638291333,1.8175735529419013,0.03228821254573627,0.00175,0.016,0.016095418602819874,2.006049879316557,0.4984920915030742
0.001,0.008,15,0.20063453693911468,0.1511295868707604,3.268420788970281,559.0299138842726,0.287831515626749,1.9720445372366033,0.03195597351454515,0.00175,0.016,0.016095418602819874,1.9854080408288697,0.5036748010663437
0.001,0.008,16,0.19715431771739952,0.1458887420928536,3.2816032535576025,560.0857488836751,0.29883187360246666,2.007480309434225,0.03295666879227922,0.00175,0.016,0.016095418602819874,2.0475807188081023,0.4883812348956384
0.001,0.008,17,0.1686919767529625,0.12728576600173025,3.375851861100032,558.5666088006642,0.24587709148181602,1.8236711461856139,0.028580182989996046,0.00175,0.016,0.016095418602819874,1.7756719284696874,0.5631670940824197
0.001,0.008,18,0.20063742601305207,0.14684253718357085,3.2404677277583,561.57064804978,0.24846213476848789,1.835860304583567,0.033332685404522035,0.00175,0.016,0.016095418602819874,2.07094243567435,0.4828719440839384
0.001,0.008,19,0.22870842529872898,0.15850057137357365,3.2510428345451965,563.2345688408554,0.2568391718668863,1.8652197239987114,0.02862933087398378,0.00175,0.016,0.016095418602819874,1.7787254609810519,0.5622003068694211
0.001,0.008,20,0.19747769916948632,0.14836771743897162,3.2524765096286385,569.0713626576438,0.33320842182729393,2.1142936504848846,0.030344098601588092,0.00175,0.016,0.016095418602819874,1.885263089477641,0.5304299466644069
0.001,0.008,21,0.1577781173594132,0.11734729721957005,3.4644588596474244,565.4254278728606,0.26783229268039577,1.9154313999283221,0.03063495014117709,0.00175,0.016,0.016095418602819874,1.9033335446031785,0.5253939872154608
0.001,0.008,22,0.20187400015235774,0.150040398525993,3.2618781878518655,563.7485335567914,0.24792009149678051,1.8451177644008352,0.0337814655985353,0.00175,0.016,0.016095418602819874,2.098824916092389,0.47645708431068606
0.001,0.008,23,0.1875143447326142,0.13689334376894421,3.3185647772254425,566.1595134266697,0.23352855519624427,1.793621997596536,0.03167990474863735,0.00175,0.016,0.016095418602819874,1.9682560317559628,0.5080639834787442
0.001,0.008,24,0.16370644698057593,0.12051652511282354,3.448949503038563,559.3251454916484,0.23262356617487967,1.7926257465315378,0.027003958978924856,0.00175,0.016,0.016095418602819874,1.6777419491403496,0.5960392183746644
0.001,0.008,25,0.18550442212561835,0.14305179155656814,3.278274245529687,554.6801079298456,0.23961142098414712,1.8094394362206496,0.034526840843159455,0.00175,0.016,0.016095418602819874,2.1451346929933495,0.46617119347624125
0.001,0.008,26,0.19866105009778848,0.14301565472159722,3.3467642259260977,556.6792537987062,0.23973427506280132,1.8063226565060446,0.02942211645197493,0.00175,0.016,0.016095418602819874,1.8279808172755603,0.5470516925283764
0.001,0.008,27,0.19259709660256896,0.14110072607652657,3.2949470458614614,562.4653796458159,0.26490385533543304,1.9096256710911765,0.031544096482285414,0.00175,0.016,0.016095418602819874,1.9598183346880442,0.5102513749873535
0.001,0.008,28,0.1988290925467237,0.14720328726410142,3.2536928272477925,555.469714028372,0.2676245641778223,1.9054662096035484,0.03193364108705122,0.00175,0.016,0.016095418602819874,1.9840205387051275,0.5040270402909491
0.001,0.008,29,0.19135521118201154,0.1381796358221965,3.3485957504454382,562.1668185961714,0.28972133685601875,1.9758842131729168,0.03170734591560397,0.00175,0.016,0.016095418602819874,1.969960937210352,0.5076242787920927
0.001,0.03,0,0.09701323251417769,0.06749637683145547,4.110885538726423,559.578449905482,0.5343933906697202,2.299722889173238,0.030314907439045524,0.00175,0.06,0.06002551540803294,0.5050336883069665,1.9800659305566684
0.001,0.03,1,0.10260536398467433,0.06812721719507027,4.1086266675087915,567.0689655172414,0.372357555286726,1.9012495541004726,0.03122053092491439,0.00175,0.06,0.06002551540803294,0.5201209970907853,1.922629552725889
0.001,0.03,2,0.0869237153851958,0.06422294139211177,4.116992768376779,558.398324907568,0.3311194599082228,1.8041281864674596,0.031113120322920525,0.00175,0.06,0.06002551540803294,0.5183315813520994,1.9292669711373542
0.001,0.03,3,0.09288207618758537,0.06473319822092038,4.108014525267168,561.57064804978,0.32942233805079013,1.794919620163483,0.031717858913545456,0.00175,0.06,0.06002551540803294,0.5284062735311523,1.8924832086442755
0.001,0.03,4,0.07807946003988342,0.06334652623891004,4.101316415184924,567.5899677864703,0.34096449124626815,1.8338332345226216,0.03272118971281343,0.00175,0.06,0.06002551540803294,0.5451213453210016,1.8344539405462783
0.001,0.03,5,0.11427274103223853,0.06710003081864543,4.112295479597754,560.0434387770547,0.3855500703211874,1.9344471098827696,0.03178076391074083,0.00175,0.06,0.06002551540803294,0.5294542444942963,1.8887373373597964
0.001,0.03,6,0.08294365657339978,0.06366403739985231,4.119981665318264,567.2859333077807,0.39446622974355705,1.9640169094392015,0.030814494632850513,0.00175,0.06,0.06002551540803294,0.5133566021613327,1.947963649030328
0.001,0.03,7,0.09377838328792007,0.06534722446146138,4.105310471040719,560.1280653950954,0.4289910749939736,2.0343888295300774,0.031129645910703444,0.00175,0.06,0.06002551540803294,0.5186068907379595,1.9282427940304359
0.001,0.03,8,0.07712786186962806,0.06293799914226943,4.118011509037886,562.8924469460713,0.3369644308986608,1.8157482678318113,0.030620919341125607,0.00175,0.06,0.06002551540803294,0.5101317187028727,1.9602780288642516
0.001,0.03,9,0.11289713983850276,0.06895986949659093,4.088484109296111,558.4824541544034,0.29453715350246057,1.7110572768947359,0.03292572202201813,0.00175,0.06,0.06002551540803294,0.548528768111366,1.8230584394745424
0.001,0.03,10,0.08521132104105016,0.0669314259889861,4.091134594286235,561.5281129068974,0.3194272402324714,1.7777510913857775,0.03134857552993606,0.00175,0.06,0.06002551540803294,0.522254166696265,1.914776489627482
0.001,0.03,11,0.08907191336841302,0.06515976618461138,4.092505981710779,564.3493479752917,0.4671967616304755,2.130860227333901,0.03286847109767103,0.00175,0.06,0.06002551540803294,0.5475749916388455,1.8262338771299342
0.001,0.03,12,0.09675241881047027,0.0663669555187048,4.079905240969894,555.0538513462836,0.4937812550342642,2.184996187506493,0.033085573212593915,0.00175,0.06,0.06002551540803294,0.5511918221391269,1.81425042940421
0.001,0.03,13,0.10303629860741191,0.07072404784945537,4.084639999515224,563.1489993151206,0.5936423337843735,2.4426880126678885,0.033206562802509235,0.00175,0.06,0.06002551540803294,0.5532074581414648,1.8076401271948914
0.001,0.03,14,0.08855751673767498,0.06357346660603819,4.113846215538734,563.0206938527084,0.3789886365411803,1.9141709972592136,0.03084763011192988,0.00175,0.06,0.06002551540803294,0.5139086253943549,1.9458712124799153
0.001,0.03,15,0.10043402116804995,0.06643896595471191,4.105900070385894,563.4914337927358,0.332993862015428,1.8055195048373718,0.03169386098035916,0.00175,0.06,0.06002551540803294,0.5280064779938185,1.8939161576190118
0.001,0.03,16,0.09906813321112129,0.06704333334980249,4.086140186594142,565.2529789184234,0.4055087641463615,1.9802947953525845,0.033834267808597586,0.00175,0.06,0.06002551540803294,0.5636647612036947,1.7741041640859723
0.001,0.03,17,0.11226422240739338,0.06746690846655616,4.1060193249157795,560.5939701537762,0.38309899196610786,1.9289810613100524,0.031184555951374836,0.00175,0.06,0.06002551540803294,0.5195216690667773,1.9248475271422485
0.001,0.03,18,0.08673312883435583,0.06267987572460987,4.1336088853104345,567.5030674846626,0.3544011734193191,1.8654463233129939,0.028941822087356007,0.00175,0.06,0.06002551540803294,0.4821586602067369,2.0740060949464776
0.001,0.03,19,0.10333132348507687,0.0666446734843733,4.105240937502526,557.7681640036177,0.3584750216687098,1.8665786774741673,0.03204321144744568,0.00175,0.06,0.06002551540803294,0.5338265107700764,1.8732677748758504
0.001,0.03,20,0.45683183183183185,0.12609800295871829,4.012760947467323,555.5945945945946,0.37022205177345313,1.894615572681417,0.03494248719407218,0.00175,0.06,0.06002551540803294,0.5821272330032503,1.717837516106065
0.001,0.03,21,0.04784211334664414,0.056802939641370793,4.130617941739819,568.2861311626478,0.33893422028631903,1.82489167345136,0.03133839007491566,0.00175,0.06,0.06002551540803294,0.5220844812724721,1.9153988212074577
0.001,0.03,22,0.10671335058608616,0.06931386359289912,4.097327902813682,563.2773633734206,0.3887412346666679,1.9357535802191346,0.031289824968698796,0.00175,0.06,0.06002551540803294,0.5212754068999035,1.918371722055981
0.001,0.03,23,0.08924327225331595,0.06346772192701494,4.1269946845297945,567.3727670014567,0.3844323428638745,1.9384336973104697,0.029559848914593425,0.00175,0.06,0.06002551540803294,0.4924547288541493,2.0306435117940977
0.001,0.03,24,0.07043740573152338,0.06146641449712954,4.140967127598711,558.10407239819,0.3753722711990122,1.9098447127309148,0.029749033109490182,0.00175,0.06,0.06002551540803294,0.4956064584746407,2.0177299607389365
0.001,0.03,25,0.07462457860864236,0.06119816019073636,4.123773910719074,566.9822249463683,0.35010131876333617,1.8430764499302792,0.029196043436005386,0.00175,0.06,0.06002551540803294,0.48639388162751557,2.0559469141632998
0.001,0.03,26,0.10503465610480615,0.07093589486990494,4.106084378983493,563.6628075253257,0.4153887680731714,2.004170200746761,0.03012418187848815,0.00175,0.06,0.06002551540803294,0.5018562801787583,1.992602343531112
0.001,0.03,27,0.081798812966063,0.06282253980206542,4.11585959152039,563.1062243189773,0.3298465207044501,1.8049697272563163,0.031620382768807395,0.00175,0.06,0.06002551540803294,0.5267823616984018,1.8983171660795453
0.001,0.03,28,0.10511777794828513,0.06628626442864356,4.105831951140313,567.8073352259648,0.3497748342633713,1.8550765228112431,0.03201165779163287,0.00175,0.06,0.06002551540803294,0.5333008400515774,1.8751142411538047
0.001,0.03,29,0.08611344377433391,0.06286618575562003,4.1307262653852135,564.9514466753187,0.44803656509611756,2.087056137809882,0.029316399137650016,0.00175,0.06,0.06002551540803294,0.48839895731618715,2.047506418717853
0.001,0.1,0,0.04594513566181982,0.051344341637379824,4.294608933579089,554.6801079298456,0.795086029014783,2.0450246123702747,0.030708601390074433,0.00175,0.2,0.20000765610346022,0.15353712946963113,6.513082558299326
0.001,0.1,1,0.05545385202135774,0.051831494857804555,4.29455993468559,564.4782608695652,0.7255731552140787,1.9442117330308926,0.03302563541729431,0.00175,0.2,0.20000765610346022,0.16512185613640093,6.056133472566695
0.001,0.1,2,0.050007531254707034,0.051265349293923915,4.2968779369188,557.3488477180298,0.5773192752094474,1.7554899531145614,0.029488767579185518,0.00175,0.2,0.20000765610346022,0.1474381938855957,6.782503051929322
0.001,0.1,3,0.08088068396761747,0.051790110130707855,4.298709071001285,559.9165468714534,0.7459751978749409,1.9771816664667297,0.029476157779137084,0.00175,0.2,0.20000765610346022,0.1473751472988095,6.785404583667399
0.001,0.1,4,0.06637001282147975,0.051871054166969174,4.2925283483967265,558.1460894486763,0.6780882062448654,1.8901587677380283,0.03266975448117251,0.00175,0.2,0.20000765610346022,0.16334251956971615,6.122104658568038
0.001,0.1,5,0.0615478833346092,0.051587331853563595,4.295902240007713,566.5056265788869,0.6343559657107107,1.8313141899270136,0.030753701790191428,0.00175,0.2,0.20000765610346022,0.15376262283821332,6.503531102302961
0.001,0.1,6,0.06483733657646701,0.05184295445019643,4.291620146510412,562.508057160231,0.6317476975673344,1.8251236760349754,0.033768785018651284,0.00175,0.2,0.20000765610346022,0.1688374619078748,5.922856152301344
0.001,0.1,7,0.1260859711414973,0.05488979960561671,4.292850831476335,559.0720707108861,0.6554329417995177,1.8607045376870752,0.0336389295372082,0.00175,0.2,0.20000765610346022,0.16818820935438297,5.9457199992714
0.001,0.1,8,0.054725991055862955,0.051606735781994234,4.293819287217117,560.9332979610399,0.6551837608276401,1.8557697847514025,0.031005721697812048,0.00175,0.2,0.20000765610346022,0.15502267414090073,6.450669268490982
