shape,epochs,years,cum_top1_quenched,cum_top1_naive,p_mean,p_sem,p_s,theory_draws
3.0,88,1.0841889117043122,0.35152258893437954,0.5612769124016255,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,91,1.1211498973305956,0.3595011074746607,0.57342790874189,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,94,1.158110882956879,0.36733889977152245,0.5852423677167076,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,97,1.1950718685831623,0.3750402591454855,0.5967296101583103,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,101,1.2443531827515402,0.3851034812311102,0.6115525575216476,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,104,1.2813141683778235,0.3925018791903908,0.6223111056477049,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,108,1.3305954825462012,0.40217450556983814,0.6361937579369019,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,111,1.3675564681724846,0.4092894059451354,0.6462698365405448,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,115,1.4168377823408624,0.41859588313631413,0.6592718414629556,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,119,1.4661190965092403,0.42770308228364273,0.671795933700881,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,123,1.5154004106776182,0.43661770221422785,0.6838596798169668,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,127,1.5646817248459959,0.4453460597909119,0.695480000682432,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,132,1.6262833675564683,0.4560036387600813,0.709406608020597,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,136,1.675564681724846,0.46433425102461934,0.7200879043962999,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,141,1.7371663244353184,0.474511887536333,0.7328891189418522,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,146,1.7987679671457906,0.48443680180656534,0.7451048957860151,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,151,1.860369609856263,0.4941181831614488,0.7567620087400543,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,156,1.9219712525667352,0.5035646953066639,0.767886007169033,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,161,1.9835728952772074,0.5127845224706539,0.7785012719893887,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,167,2.0574948665297743,0.5235599674086554,0.7906007443411727,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,173,2.131416837782341,0.5340327410308261,0.8020392773164353,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,178,2.193018480492813,0.5425374257541736,0.8110926112825841,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,185,2.2792607802874745,0.5541170397640854,0.8230759694316537,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,191,2.353182751540041,0.563750278876121,0.8327405279393004,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,197,2.427104722792608,0.5731243863553628,0.8418771553860976,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,204,2.513347022587269,0.5837458820783945,0.8519076930554978,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,211,2.5995893223819304,0.5940416142380073,0.861301942614961,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,218,2.6858316221765914,0.6040248803267412,0.8701002670611868,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,226,2.784394250513347,0.6150677617929842,0.879474172785452,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,234,2.882956878850103,0.6257364656059865,0.8881716328655311,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,242,2.9815195071868583,0.6360474941724099,0.8962414613948231,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,250,3.080082135523614,0.6460163523642652,0.903728949913607,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,258,3.17864476386037,0.655657630523497,0.9106761216057224,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,267,3.28952772073922,0.6661295972892302,0.9178942793746753,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,276,3.40041067761807,0.6762227614548385,0.9245291462866467,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,286,3.5236139630390144,0.6870140892197849,0.9312743128127641,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,296,3.6468172484599592,0.6973812572378579,0.9374166337471532,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,306,3.7700205338809036,0.7073450143868029,0.9430099880868796,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,316,3.893223819301848,0.7169247877752425,0.9481034394229335,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,327,4.028747433264887,0.7270407448611316,0.9531820506659211,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,338,4.164271047227926,0.7367367985750983,0.95776366765976,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,350,4.312114989733059,0.7468603027343002,0.9622519959880917,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,362,4.459958932238194,0.7565350072490683,0.9662633631300064,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,374,4.607802874743327,0.7657848596062035,0.9698484543198957,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,387,4.767967145790554,0.7753519821304995,0.9733036825795509,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,400,4.9281314168377826,0.7844731768443912,0.9763629575951176,0.009318660161014538,0.001329329892574096,0.1,1000
