p_s,shape,rep,stake_top1_hit,stake_top_jaccard,stake_confidence,bandwidth_overhead,latency,latency_overhead,eta,inv_eta,sigma_d,sigma_Z,sigma_eps,sigma_noise
0.05,3.0,27,0.16,0.16,0.0688,148.5114429159218,,,,,,,,
0.05,3.0,28,0.16,0.16,0.06680000000000001,148.4454464969614,,,,,,,,
0.05,3.0,29,0.24,0.24,0.07440000000000001,148.69405818751247,,,,,,,,
0.05,3.0,30,0.4,0.4,0.0756,148.634621893445,,,,,,,,
0.05,3.0,31,0.76,0.76,0.07160000000000001,148.48402467940008,,,,,,,,
0.05,3.0,32,0.28,0.28,0.0728,148.32238434521614,,,,,,,,
0.05,3.0,33,0.08,0.08,0.08,148.9015872809874,,,,,,,,
0.05,3.0,34,0.28,0.28,0.0704,148.32838264554184,,,,,,,,
0.05,3.0,35,0.4,0.4,0.08199999999999999,148.72375674925837,,,,,,,,
0.05,3.0,36,0.84,0.84,0.07680000000000001,148.65201058142262,,,,,,,,
0.05,3.0,37,0.32,0.32,0.0684,148.3873749134256,,,,,,,,
0.05,3.0,38,0.04,0.04,0.08120000000000001,148.73950264357208,,,,,,,,
0.05,3.0,39,0.24,0.24,0.062400000000000004,148.41124046564184,,,,,,,,
0.05,3.0,40,0.24,0.24,0.068,148.78570109366194,,,,,,,,
0.05,3.0,41,0.6,0.6,0.08,148.12437211796575,,,,,,,,
0.05,3.0,42,0.4,0.4,0.0616,148.33034769906698,,,,,,,,
0.05,3.0,43,0.16,0.16,0.06880000000000001,148.2695628949715,,,,,,,,
0.05,3.0,44,0.2,0.2,0.0688,148.79700397638703,,,,,,,,
0.05,3.0,45,0.24,0.24,0.068,148.53539827879425,,,,,,,,
0.05,3.0,46,0.22,0.24,0.07200000000000001,148.44507633234977,,,,,,,,
0.05,3.0,47,0.68,0.68,0.0704,148.6841679992121,,,,,,,,
0.05,3.0,48,0.16,0.16,0.0696,148.41265688076845,,,,,,,,
0.05,3.0,49,0.88,0.88,0.08,148.31140643365322,,,,,,,,
0.05,3.0,50,0.72,0.72,0.0684,148.78453504692894,,,,,,,,
0.05,3.0,51,0.4,0.4,0.0732,148.46542345248955,,,,,,,,
0.05,3.0,52,0.36,0.36,0.07080000000000002,148.2634004201113,,,,,,,,
0.05,3.0,53,0.32,0.32,0.0792,148.65813764416973,,,,,,,,
0.05,3.0,54,0.36,0.36,0.0768,148.68573145662265,,,,,,,,
0.05,3.0,55,0.12,0.12,0.0724,148.97434726735347,,,,,,,,
0.05,3.0,56,0.12,0.12,0.0684,148.11096345055824,,,,,,,,
0.05,3.0,57,0.36,0.36,0.0776,149.00536193601647,,,,,,,,
0.05,3.0,58,0.96,0.96,0.0748,148.8968790723494,,,,,,,,
0.05,3.0,59,0.2,0.2,0.0644,148.51519936749034,,,,,,,,
0.05,3.0,60,0.48,0.48,0.06480000000000001,148.52066631893567,,,,,,,,
0.05,3.0,61,0.56,0.56,0.07280000000000002,148.3535338852182,,,,,,,,
0.05,3.0,62,0.84,0.84,0.07,148.12979577219758,,,,,,,,
0.05,3.0,63,0.08,0.08,0.07400000000000001,148.62067621480637,,,,,,,,
0.05,3.0,64,0.08,0.08,0.0692,148.59460424675245,,,,,,,,
0.05,3.0,65,0.2,0.2,0.0776,148.563386668301,,,,,,,,
0.05,3.0,66,0.2,0.2,0.0724,148.72886201588278,,,,,,,,
0.05,3.0,67,0.64,0.64,0.0724,148.188947514733,,,,,,,,
0.05,3.0,68,0.12,0.12,0.0772,148.27555722194415,,,,,,,,
0.05,3.0,69,0.08,0.08,0.0772,148.78054996036042,,,,,,,,
0.05,3.0,70,0.24,0.24,0.07080000000000002,148.42213014355113,,,,,,,,
0.05,3.0,71,0.24,0.24,0.0748,149.09254143300686,,,,,,,,
0.05,3.0,72,0.76,0.76,0.0748,148.9382582855586,,,,,,,,
0.05,3.0,73,0.4,0.4,0.0748,148.37083148530252,,,,,,,,
0.05,3.0,74,0.12,0.12,0.068,148.45905520090903,,,,,,,,
0.05,3.0,75,0.22,0.2,0.0712,148.3091667141316,,,,,,,,
0.05,3.0,76,0.16,0.16,0.07640000000000001,148.28234974910762,,,,,,,,
0.05,3.0,77,0.24,0.24,0.0552,148.36924728020978,,,,,,,,
0.05,3.0,78,0.8,0.8,0.07320000000000002,148.66143816513772,,,,,,,,
0.05,3.0,79,1.0,1.0,0.0664,148.6409214689468,,,,,,,,
0.05,3.0,80,0.16,0.16,0.0684,148.74181468496153,,,,,,,,
0.05,3.0,81,0.4,0.4,0.0728,148.48855048565372,,,,,,,,
0.05,3.0,82,0.16,0.16,0.07800000000000001,148.4163582454963,,,,,,,,
0.05,3.0,83,0.08,0.08,0.07680000000000001,148.66873958356302,,,,,,,,
0.05,3.0,84,0.46,0.48,0.0748,148.56050733318307,,,,,,,,
0.05,3.0,85,0.24,0.24,0.0756,147.91349011154017,,,,,,,,
0.05,3.0,86,0.46,0.44,0.0748,148.80809295317124,,,,,,,,
0.05,3.0,87,0.16,0.16,0.07200000000000001,148.59362099209378,,,,,,,,
0.05,3.0,88,0.28,0.28,0.06520000000000001,148.07782540083514,,,,,,,,
0.05,3.0,89,0.24,0.24,0.0704,148.5334758022468,,,,,,,,
0.05,3.0,90,0.12,0.12,0.08800000000000001,148.01300432367685,,,,,,,,
0.05,3.0,91,0.16,0.16,0.0816,147.95660560994077,,,,,,,,
0.05,3.0,92,0.4,0.4,0.07600000000000001,148.1336760645726,,,,,,,,
0.05,3.0,93,0.24,0.24,0.06720000000000001,148.74059138233065,,,,,,,,
0.05,3.0,94,0.6,0.6,0.06680000000000001,148.75464876174817,,,,,,,,
0.05,3.0,95,0.52,0.52,0.07,148.19624906910684,,,,,,,,
0.05,3.0,96,0.96,0.96,0.0756,148.4691414059709,,,,,,,,
0.05,3.0,97,0.24,0.24,0.07200000000000001,148.9885051431517,,,,,,,,
0.05,3.0,98,0.2,0.2,0.0664,148.28893103943773,,,,,,,,
0.05,3.0,99,0.04,0.04,0.07640000000000001,148.33127678822487,,,,,,,,
0.05,3.0,100,1.0,1.0,0.07600000000000001,148.85253488494155,,,,,,,,
0.05,3.0,101,0.64,0.64,0.0728,148.3583964968192,,,,,,,,
0.05,3.0,102,0.08,0.08,0.08040000000000001,148.51606032064473,,,,,,,,
0.05,3.0,103,0.32,0.32,0.0736,148.73306767421764,,,,,,,,
0.05,3.0,104,0.24,0.24,0.0768,148.35635036807776,,,,,,,,
0.05,3.0,105,0.84,0.84,0.07160000000000001,148.52850994768318,,,,,,,,
0.05,3.0,106,0.96,0.96,0.0748,148.19429502640315,,,,,,,,
0.05,3.0,107,1.0,1.0,0.07200000000000001,148.5020615563052,,,,,,,,
0.05,3.0,108,0.32,0.32,0.0664,148.62073804034972,,,,,,,,
0.05,3.0,109,0.68,0.68,0.0752,148.04264872420993,,,,,,,,
0.05,3.0,110,0.96,0.96,0.0696,148.568931884369,,,,,,,,
0.05,3.0,111,0.22,0.2,0.06720000000000001,148.21353129489574,,,,,,,,
0.05,3.0,112,0.28,0.28,0.0736,148.64908700777826,,,,,,,,
0.05,3.0,113,0.04,0.04,0.07,148.79241508826644,,,,,,,,
0.05,3.0,114,0.56,0.56,0.07680000000000001,148.37315708691077,,,,,,,,
0.05,3.0,115,0.16,0.16,0.0736,148.48774434184327,,,,,,,,
0.05,3.0,116,0.4,0.4,0.0716,148.76401265765847,,,,,,,,
0.05,3.0,117,0.24,0.24,0.0656,148.77908882998364,,,,,,,,
0.05,3.0,118,0.08,0.08,0.0772,148.86675154969964,,,,,,,,
0.05,3.0,119,0.2,0.2,0.0736,148.19929859172,,,,,,,,
0.075,1.3333333333333333,0,1.0,1.0,0.0404,223.0211896681367,,,,,,,,
0.075,1.3333333333333333,1,0.64,0.64,0.0604,222.62313462098365,,,,,,,,
0.075,1.3333333333333333,2,0.84,0.84,0.0548,221.8630095579156,,,,,,,,
0.075,1.3333333333333333,3,0.92,0.92,0.057600000000000005,222.12749758536265,,,,,,,,
0.075,1.3333333333333333,4,0.64,0.64,0.0548,222.0754285360568,,,,,,,,
0.075,1.3333333333333333,5,1.0,1.0,0.0388,223.58981900636877,,,,,,,,
0.075,1.3333333333333333,6,1.0,1.0,0.042,223.23114548616093,,,,,,,,
0.075,1.3333333333333333,7,0.68,0.68,0.05000000000000001,222.44517438178636,,,,,,,,
0.075,1.3333333333333333,8,1.0,1.0,0.0536,221.79698475890316,,,,,,,,
0.075,1.3333333333333333,9,1.0,1.0,0.062400000000000004,222.04414311127948,,,,,,,,
0.075,1.3333333333333333,10,0.76,0.76,0.0592,222.37465869836083,,,,,,,,
0.075,1.3333333333333333,11,0.8,0.8,0.0668,222.7814811158306,,,,,,,,
0.075,1.3333333333333333,12,0.4,0.4,0.054400000000000004,222.63470495193988,,,,,,,,
0.075,1.3333333333333333,13,1.0,1.0,0.053200000000000004,222.37622525937707,,,,,,,,
0.075,1.3333333333333333,14,1.0,1.0,0.047200000000000006,222.1596251887512,,,,,,,,
0.075,1.3333333333333333,15,1.0,1.0,0.054400000000000004,222.5224135789267,,,,,,,,
0.075,1.3333333333333333,16,0.76,0.76,0.053200000000000004,222.66385036742665,,,,,,,,
0.075,1.3333333333333333,17,0.72,0.72,0.0576,222.30027938126764,,,,,,,,
0.075,1.3333333333333333,18,1.0,1.0,0.0596,222.01809303327877,,,,,,,,
0.075,1.3333333333333333,19,1.0,1.0,0.06000000000000001,222.64493985438193,,,,,,,,
0.075,1.3333333333333333,20,0.56,0.56,0.0548,221.8551717370987,,,,,,,,
0.075,1.3333333333333333,21,0.84,0.84,0.066,222.48343820486988,,,,,,,,
0.075,1.3333333333333333,22,0.84,0.84,0.0636,222.5878207277846,,,,,,,,
0.075,1.3333333333333333,23,0.88,0.88,0.0668,222.7549674316701,,,,,,,,
0.075,1.3333333333333333,24,0.88,0.88,0.0516,222.50926060798676,,,,,,,,
0.075,1.3333333333333333,25,0.84,0.84,0.047200000000000006,222.45935743906796,,,,,,,,
0.075,1.3333333333333333,26,1.0,1.0,0.0104,225.68476008033022,,,,,,,,
0.075,1.3333333333333333,27,1.0,1.0,0.064,222.51006366078383,,,,,,,,
0.075,1.3333333333333333,28,0.68,0.68,0.0592,222.27444525768576,,,,,,,,
0.075,1.3333333333333333,29,1.0,1.0,0.05000000000000001,221.86550686394975,,,,,,,,
0.075,1.3333333333333333,30,1.0,1.0,0.0664,221.89047021070732,,,,,,,,
0.075,1.3333333333333333,31,1.0,1.0,0.046400000000000004,222.70139942378043,,,,,,,,
0.075,1.3333333333333333,32,1.0,1.0,0.04,223.0261656397293,,,,,,,,
0.075,1.3333333333333333,33,0.44,0.44,0.056400000000000006,222.1331935814386,,,,,,,,
0.075,1.3333333333333333,34,1.0,1.0,0.054000000000000006,222.61789678615332,,,,,,,,
0.075,1.3333333333333333,35,1.0,1.0,0.0608,222.11361999144268,,,,,,,,
0.075,1.3333333333333333,36,0.72,0.72,0.06200000000000001,222.42254371751716,,,,,,,,
0.075,1.3333333333333333,37,0.48,0.48,0.055200000000000006,221.83731276435265,,,,,,,,
0.075,1.3333333333333333,38,1.0,1.0,0.058800000000000005,221.97245424649554,,,,,,,,
0.075,1.3333333333333333,39,1.0,1.0,0.04880000000000001,222.97731135107173,,,,,,,,
0.075,1.3333333333333333,40,1.0,1.0,0.0476,222.36807064088953,,,,,,,,
0.075,1.3333333333333333,41,0.64,0.64,0.052000000000000005,222.6864759903664,,,,,,,,
0.075,1.3333333333333333,42,0.64,0.64,0.0588,222.18859782420677,,,,,,,,
0.075,1.3333333333333333,43,1.0,1.0,0.055600000000000004,222.38475904654507,,,,,,,,
0.075,1.3333333333333333,44,0.86,0.84,0.0444,222.57034627831013,,,,,,,,
0.075,1.3333333333333333,45,1.0,1.0,0.05840000000000001,222.3090704834866,,,,,,,,
0.075,1.3333333333333333,46,0.22,0.24,0.055200000000000006,221.91921797287324,,,,,,,,
0.075,1.3333333333333333,47,0.76,0.76,0.052000000000000005,222.22785072548183,,,,,,,,
0.075,1.3333333333333333,48,1.0,1.0,0.044000000000000004,223.1533275462048,,,,,,,,
0.075,1.3333333333333333,49,1.0,1.0,0.05840000000000001,221.65953567582258,,,,,,,,
0.075,1.3333333333333333,50,1.0,1.0,0.0548,221.7046758869274,,,,,,,,
0.075,1.3333333333333333,51,0.56,0.56,0.06120000000000001,222.08396788563402,,,,,,,,
0.075,1.3333333333333333,52,0.8,0.8,0.0516,221.92412964500335,,,,,,,,
0.075,1.3333333333333333,53,1.0,1.0,0.0308,223.44756452069024,,,,,,,,
0.075,1.3333333333333333,54,1.0,1.0,0.05120000000000001,223.28804734080182,,,,,,,,
0.075,1.3333333333333333,55,1.0,1.0,0.055999999999999994,221.97468176887088,,,,,,,,
0.075,1.3333333333333333,56,0.36,0.36,0.05600000000000001,222.27897300605798,,,,,,,,
0.075,1.3333333333333333,57,0.88,0.88,0.05800000000000001,222.19435451533124,,,,,,,,
0.075,1.3333333333333333,58,0.6,0.6,0.064,222.03555857465207,,,,,,,,
0.075,1.3333333333333333,59,1.0,1.0,0.042800000000000005,222.89792234077,,,,,,,,
0.075,1.3333333333333333,60,1.0,1.0,0.0496,222.45993457532637,,,,,,,,
0.075,1.3333333333333333,61,0.88,0.88,0.058800000000000005,222.3164336697365,,,,,,,,
0.075,1.3333333333333333,62,0.64,0.64,0.0592,221.74908253812256,,,,,,,,
0.075,1.3333333333333333,63,1.0,1.0,0.0476,222.26922325106395,,,,,,,,
0.075,1.3333333333333333,64,0.84,0.84,0.06040000000000001,222.93552240618712,,,,,,,,
0.075,1.3333333333333333,65,0.92,0.92,0.05040000000000001,222.9788718069774,,,,,,,,
0.075,1.3333333333333333,66,0.16,0.16,0.052800000000000014,222.95907931745592,,,,,,,,
0.075,1.3333333333333333,67,0.36,0.36,0.066,222.50572396829153,,,,,,,,
0.075,1.3333333333333333,68,1.0,1.0,0.0568,222.9839426678574,,,,,,,,
0.075,1.3333333333333333,69,1.0,1.0,0.0212,224.57282397686984,,,,,,,,
0.075,1.3333333333333333,70,1.0,1.0,0.0436,222.8201776833878,,,,,,,,
0.075,1.3333333333333333,71,0.96,0.96,0.05600000000000001,222.1341789367509,,,,,,,,
0.075,1.3333333333333333,72,1.0,1.0,0.0512,222.2768035808798,,,,,,,,
0.075,1.3333333333333333,73,1.0,1.0,0.0476,223.12746621233794,,,,,,,,
0.075,1.3333333333333333,74,0.6,0.6,0.06280000000000001,221.80958369767959,,,,,,,,
0.075,1.3333333333333333,75,0.68,0.68,0.05720000000000001,222.87765888624435,,,,,,,,
0.075,1.3333333333333333,76,0.64,0.64,0.0524,222.27945300504533,,,,,,,,
0.075,1.3333333333333333,77,1.0,1.0,0.0528,222.18842187069274,,,,,,,,
0.075,1.3333333333333333,78,1.0,1.0,0.054400000000000004,222.02885365101866,,,,,,,,
0.075,1.3333333333333333,79,0.96,0.96,0.056799999999999996,222.37808213902878,,,,,,,,
0.075,1.3333333333333333,80,1.0,1.0,0.05960000000000001,222.1069161644034,,,,,,,,
0.075,1.3333333333333333,81,0.96,0.96,0.0568,221.09256216630024,,,,,,,,
0.075,1.3333333333333333,82,1.0,1.0,0.062,223.08462543814355,,,,,,,,
0.075,1.3333333333333333,83,1.0,1.0,0.05840000000000001,222.64706149020603,,,,,,,,
0.075,1.3333333333333333,84,1.0,1.0,0.05040000000000001,222.60918723177033,,,,,,,,
0.075,1.3333333333333333,85,1.0,1.0,0.0528,222.1154657959653,,,,,,,,
0.075,1.3333333333333333,86,1.0,1.0,0.055600000000000004,222.19873535764089,,,,,,,,
0.075,1.3333333333333333,87,1.0,1.0,0.054000000000000006,222.27580380609797,,,,,,,,
0.075,1.3333333333333333,88,0.44,0.44,0.05040000000000001,221.805551360516,,,,,,,,
0.075,1.3333333333333333,89,0.96,0.96,0.0608,221.96271488190993,,,,,,,,
0.075,1.3333333333333333,90,1.0,1.0,0.0508,222.62364061030092,,,,,,,,
0.075,1.3333333333333333,91,1.0,1.0,0.0576,222.53811137006858,,,,,,,,
0.075,1.3333333333333333,92,0.76,0.76,0.06280000000000001,222.6105200799364,,,,,,,,
0.075,1.3333333333333333,93,0.6,0.6,0.06280000000000001,222.67861894246118,,,,,,,,
0.075,1.3333333333333333,94,1.0,1.0,0.056400000000000006,223.3555831233164,,,,,,,,
0.075,1.3333333333333333,95,0.92,0.92,0.062,222.69868957410833,,,,,,,,
0.075,1.3333333333333333,96,1.0,1.0,0.062400000000000004,222.02983169444437,,,,,,,,
0.075,1.3333333333333333,97,1.0,1.0,0.052000000000000005,222.6941286872335,,,,,,,,
0.075,1.3333333333333333,98,1.0,1.0,0.0572,221.96469854780554,,,,,,,,
0.075,1.3333333333333333,99,1.0,1.0,0.0416,223.3448120985039,,,,,,,,
0.075,1.3333333333333333,100,1.0,1.0,0.06120000000000001,221.8230933631207,,,,,,,,
0.075,1.3333333333333333,101,0.96,0.96,0.055600000000000004,222.5760445981419,,,,,,,,
0.075,1.3333333333333333,102,1.0,1.0,0.045200000000000004,222.37303486423536,,,,,,,,
0.075,1.3333333333333333,103,1.0,1.0,0.05040000000000001,222.98336822659505,,,,,,,,
0.075,1.3333333333333333,104,1.0,1.0,0.0632,222.36356544585408,,,,,,,,
0.075,1.3333333333333333,105,0.68,0.68,0.05680000000000002,222.61167679494392,,,,,,,,
0.075,1.3333333333333333,106,0.72,0.72,0.053200000000000004,222.4984703896967,,,,,,,,
0.075,1.3333333333333333,107,0.28,0.28,0.061200000000000004,222.30540955844242,,,,,,,,
0.075,1.3333333333333333,108,0.8,0.8,0.057999999999999996,222.421804006544,,,,,,,,
0.075,1.3333333333333333,109,0.96,0.96,0.056799999999999996,222.41581620865705,,,,,,,,
0.075,1.3333333333333333,110,1.0,1.0,0.06520000000000001,222.21663582666878,,,,,,,,
0.075,1.3333333333333333,111,1.0,1.0,0.0548,222.3663380891498,,,,,,,,
0.075,1.3333333333333333,112,0.56,0.56,0.06160000000000001,222.54274100324974,,,,,,,,
0.075,1.3333333333333333,113,0.52,0.52,0.05920000000000001,222.1400029577215,,,,,,,,
0.075,1.3333333333333333,114,1.0,1.0,0.0328,223.1985533641412,,,,,,,,
0.075,1.3333333333333333,115,1.0,1.0,0.0432,222.83317026699436,,,,,,,,
0.075,1.3333333333333333,116,1.0,1.0,0.0436,222.99660365774866,,,,,,,,
0.075,1.3333333333333333,117,0.68,0.68,0.06040000000000001,222.55106551549758,,,,,,,,
0.075,1.3333333333333333,118,0.68,0.68,0.0504,222.73666837953178,,,,,,,,
0.075,1.3333333333333333,119,0.72,0.72,0.0548,223.01043121014987,,,,,,,,
0.075,3.0,0,0.12,0.12,0.0644,221.95632569585825,,,,,,,,
0.075,3.0,1,0.88,0.88,0.0584,222.74608526484712,,,,,,,,
0.075,3.0,2,0.2,0.2,0.05960000000000001,222.13429247401527,,,,,,,,
0.075,3.0,3,0.8,0.8,0.052800000000000014,221.50272600907817,,,,,,,,
0.075,3.0,4,0.28,0.28,0.058800000000000005,222.77129499679972,,,,,,,,
0.075,3.0,5,0.96,0.96,0.066,222.09135293521476,,,,,,,,
0.075,3.0,6,0.0,0.0,0.07400000000000001,222.09802313191847,,,,,,,,
0.075,3.0,7,0.04,0.04,0.05720000000000001,222.3834720904725,,,,,,,,
0.075,3.0,8,0.52,0.52,0.05360000000000001,222.73664152307435,,,,,,,,
0.075,3.0,9,0.04,0.04,0.06080000000000001,222.228927448345,,,,,,,,
0.075,3.0,10,0.04,0.04,0.0568,222.72888159343356,,,,,,,,
0.075,3.0,11,0.84,0.84,0.05800000000000001,222.11705859213896,,,,,,,,
0.075,3.0,12,0.04,0.04,0.0568,222.49002384542425,,,,,,,,
0.075,3.0,13,0.12,0.12,0.058800000000000005,222.38632099242844,,,,,,,,
0.075,3.0,14,0.36,0.36,0.06480000000000001,222.071991335394,,,,,,,,
0.075,3.0,15,0.12,0.12,0.05800000000000001,222.04617025940271,,,,,,,,
0.075,3.0,16,0.12,0.12,0.055999999999999994,222.30067579130784,,,,,,,,
0.075,3.0,17,0.4,0.4,0.06280000000000001,222.29565859837803,,,,,,,,
0.075,3.0,18,0.72,0.72,0.066,222.42146806700373,,,,,,,,
0.075,3.0,19,0.18,0.16,0.0596,221.52068623161685,,,,,,,,
0.075,3.0,20,0.16,0.16,0.06160000000000001,222.61829902383258,,,,,,,,
0.075,3.0,21,1.0,1.0,0.0584,221.60299828675915,,,,,,,,
0.075,3.0,22,0.08,0.08,0.054400000000000004,221.77093092799336,,,,,,,,
0.075,3.0,23,0.36,0.36,0.07200000000000001,222.1970455783977,,,,,,,,
0.075,3.0,24,0.08,0.08,0.0664,222.85709534613372,,,,,,,,
0.075,3.0,25,0.08,0.08,0.0536,222.8075032984072,,,,,,,,
0.075,3.0,26,0.24,0.24,0.054400000000000004,222.13029590714123,,,,,,,,
0.075,3.0,27,0.0,0.0,0.0608,222.85864987201273,,,,,,,,
0.075,3.0,28,0.16,0.16,0.0588,222.53470775248925,,,,,,,,
0.075,3.0,29,0.72,0.72,0.05720000000000001,222.95181858087074,,,,,,,,
0.075,3.0,30,0.88,0.88,0.05440000000000001,221.56279212332294,,,,,,,,
0.075,3.0,31,0.48,0.48,0.0664,222.41496450001603,,,,,,,,
0.075,3.0,32,0.24,0.24,0.05400000000000001,222.05117156787946,,,,,,,,
0.075,3.0,33,0.28,0.28,0.057600000000000005,222.21759804766774,,,,,,,,
0.075,3.0,34,0.08,0.08,0.055999999999999994,221.69158657104205,,,,,,,,
0.075,3.0,35,0.4,0.4,0.0576,222.1563361634787,,,,,,,,
0.075,3.0,36,0.16,0.16,0.0596,222.13061203514602,,,,,,,,
0.075,3.0,37,0.8,0.8,0.06480000000000001,221.85830783865424,,,,,,,,
0.075,3.0,38,0.4,0.4,0.062400000000000004,222.80990160679113,,,,,,,,
0.075,3.0,39,0.04,0.04,0.0524,222.71863176071537,,,,,,,,
0.075,3.0,40,0.52,0.52,0.066,222.25619436560729,,,,,,,,
0.075,3.0,41,0.84,0.84,0.06,222.37277973897042,,,,,,,,
0.075,3.0,42,0.24,0.24,0.0584,222.5250366215483,,,,,,,,
0.075,3.0,43,0.48,0.48,0.052000000000000005,221.696938649916,,,,,,,,
0.075,3.0,44,0.2,0.2,0.055999999999999994,222.1763907442694,,,,,,,,
0.075,3.0,45,0.2,0.2,0.0528,221.41970344643366,,,,,,,,
0.075,3.0,46,0.84,0.84,0.052800000000000014,221.57030454855197,,,,,,,,
0.075,3.0,47,0.04,0.04,0.0588,221.67561925484435,,,,,,,,
0.075,3.0,48,0.16,0.16,0.0616,222.26690148572067,,,,,,,,
0.075,3.0,49,0.04,0.04,0.0588,221.91315194876904,,,,,,,,
0.075,3.0,50,0.12,0.12,0.06200000000000001,222.17492636629592,,,,,,,,
0.075,3.0,51,0.04,0.04,0.0584,222.3166741251011,,,,,,,,
0.075,3.0,52,0.2,0.2,0.0604,222.5207530678513,,,,,,,,
0.075,3.0,53,0.2,0.2,0.058800000000000005,222.25821988445477,,,,,,,,
0.075,3.0,54,1.0,1.0,0.06280000000000001,222.25580469090048,,,,,,,,
0.075,3.0,55,0.36,0.36,0.0616,222.26682700556066,,,,,,,,
0.075,3.0,56,1.0,1.0,0.0596,221.96928505127286,,,,,,,,
0.075,3.0,57,0.2,0.2,0.061200000000000004,222.29605697250636,,,,,,,,
0.075,3.0,58,0.32,0.32,0.0584,222.92807934680212,,,,,,,,
0.075,3.0,59,0.92,0.92,0.0596,223.0199553480549,,,,,,,,
0.075,3.0,60,0.12,0.12,0.05720000000000001,222.07872789528264,,,,,,,,
0.075,3.0,61,0.08,0.08,0.0592,222.18887639062524,,,,,,,,
0.075,3.0,62,0.28,0.28,0.062,221.4979110320532,,,,,,,,
0.075,3.0,63,0.2,0.2,0.061200000000000004,221.9025844263923,,,,,,,,
0.075,3.0,64,0.52,0.52,0.05840000000000001,221.9796737613676,,,,,,,,
0.075,3.0,65,0.28,0.28,0.0664,222.4765031876121,,,,,,,,
0.075,3.0,66,0.04,0.04,0.05240000000000001,222.4671693381005,,,,,,,,
0.075,3.0,67,0.12,0.12,0.06480000000000001,222.71148305885504,,,,,,,,
0.075,3.0,68,0.2,0.2,0.0584,221.89915150919347,,,,,,,,
0.075,3.0,69,0.32,0.32,0.0616,222.17320756551254,,,,,,,,
0.075,3.0,70,0.32,0.32,0.0644,222.11115845720585,,,,,,,,
0.075,3.0,71,0.48,0.48,0.06,222.12180579984772,,,,,,,,
0.075,3.0,72,0.28,0.28,0.05320000000000001,222.27366508298118,,,,,,,,
0.075,3.0,73,0.52,0.52,0.062,222.1183310439839,,,,,,,,
0.075,3.0,74,0.94,0.96,0.055200000000000006,222.2524454250487,,,,,,,,
0.075,3.0,75,0.32,0.32,0.0548,222.04240134309995,,,,,,,,
0.075,3.0,76,0.56,0.56,0.0528,221.9498063518836,,,,,,,,
0.075,3.0,77,0.48,0.48,0.05879999999999999,222.299025302105,,,,,,,,
0.075,3.0,78,0.16,0.16,0.0588,222.62386839042813,,,,,,,,
0.075,3.0,79,0.12,0.12,0.04920000000000001,222.29554513695481,,,,,,,,
0.075,3.0,80,0.04,0.04,0.061200000000000004,222.73949053402205,,,,,,,,
0.075,3.0,81,0.16,0.16,0.054400000000000004,222.4496280286141,,,,,,,,
0.075,3.0,82,0.36,0.36,0.0632,222.3247149581978,,,,,,,,
0.075,3.0,83,0.28,0.28,0.05920000000000001,222.08892068906516,,,,,,,,
0.075,3.0,84,1.0,1.0,0.05320000000000001,222.10853774179904,,,,,,,,
0.075,3.0,85,1.0,1.0,0.052800000000000014,222.3247165884374,,,,,,,,
0.075,3.0,86,0.36,0.36,0.0564,222.19000900894503,,,,,,,,
0.075,3.0,87,0.48,0.48,0.05800000000000001,221.65671687644078,,,,,,,,
0.075,3.0,88,0.76,0.76,0.0544,222.43613867743858,,,,,,,,
0.075,3.0,89,0.36,0.36,0.0604,221.6587189057541,,,,,,,,
0.075,3.0,90,0.12,0.12,0.0588,221.80995724039656,,,,,,,,
0.075,3.0,91,0.24,0.24,0.0636,222.73201298029224,,,,,,,,
0.075,3.0,92,0.08,0.08,0.0556,221.61949065323742,,,,,,,,
0.075,3.0,93,0.2,0.2,0.05720000000000001,221.8762773078297,,,,,,,,
0.075,3.0,94,0.32,0.32,0.05720000000000001,222.6135859791594,,,,,,,,
0.075,3.0,95,1.0,1.0,0.0596,222.2207318867769,,,,,,,,
0.075,3.0,96,0.92,0.92,0.0548,222.97914763987788,,,,,,,,
0.075,3.0,97,0.28,0.28,0.06000000000000001,221.34361637929487,,,,,,,,
0.075,3.0,98,0.08,0.08,0.061200000000000004,222.3443234814886,,,,,,,,
0.075,3.0,99,0.32,0.32,0.054400000000000004,222.50931757373445,,,,,,,,
0.075,3.0,100,0.36,0.36,0.056400000000000006,221.68009264410475,,,,,,,,
0.075,3.0,101,0.2,0.2,0.05960000000000001,221.52859670401554,,,,,,,,
0.075,3.0,102,0.8,0.8,0.05840000000000001,222.46191024447467,,,,,,,,
0.075,3.0,103,0.16,0.16,0.06160000000000001,222.55256593811998,,,,,,,,
0.075,3.0,104,0.12,0.12,0.05800000000000001,222.31380320931478,,,,,,,,
0.075,3.0,105,0.24,0.24,0.06120000000000001,221.78496939343916,,,,,,,,
0.075,3.0,106,0.44,0.44,0.061200000000000004,222.54868223314577,,,,,,,,
0.075,3.0,107,0.16,0.16,0.05440000000000001,222.48854234104346,,,,,,,,
0.075,3.0,108,0.48,0.48,0.055600000000000004,222.70618285795044,,,,,,,,
0.075,3.0,109,0.08,0.08,0.05840000000000001,222.22719661602062,,,,,,,,
0.075,3.0,110,0.04,0.04,0.0632,221.85418582646855,,,,,,,,
0.075,3.0,111,0.08,0.08,0.058800000000000005,222.28615199514755,,,,,,,,
