width,hops,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
4,2,0.0037,24,0.16206975153863687,0.10070728582010849,3.679699169308131,562.2947344426715,0.20146800973452628,1.7972250425962355,0.015514136542166962,0.005313720448047677,0.0,0.005313720448047677,2.9196373226346592,0.34250829452255643
4,2,0.0037,25,0.1640642679339217,0.10007391125514452,3.7477304013894495,558.2301425661915,0.18315870032529347,1.7346579823385095,0.015370918625272553,0.005313720448047677,0.0,0.005313720448047677,2.8926848477548357,0.34569960179939835
4,2,0.0037,26,0.1574279379157428,0.09812500849647231,3.764023729455829,565.8138236868263,0.1960953647212591,1.7858440011010797,0.01599876676870386,0.005313720448047677,0.0,0.005313720448047677,3.0108408835436555,0.3321331278134614
4,2,0.0037,27,0.15421398684997012,0.10520887168932526,3.6378889388051925,552.9426180514047,0.20385668185190298,1.793577252042296,0.015925887461335164,0.005313720448047677,0.0,0.005313720448047677,2.9971255765226643,0.33365302002468095
4,2,0.0037,28,0.16491359879789633,0.10797641625923252,3.6473994061982067,556.0112697220135,0.204120748618152,1.8161078789608205,0.015144075382395473,0.005313720448047677,0.0,0.005313720448047677,2.8499947504689644,0.35087783927863403
4,2,0.0037,29,0.1557665798744065,0.09873433537198233,3.737366519377828,566.7221626589064,0.1963393944897689,1.7926824892346787,0.015811055138586202,0.005313720448047677,0.0,0.005313720448047677,2.9755150450933807,0.33607627077839797
4,2,0.008,0,0.10333106730115568,0.07230429047596734,4.039530734310417,558.9877634262407,0.20828364967019297,1.8235688072936558,0.016529129140118004,0.011489125293076056,0.0,0.011489125293076056,1.438676027850381,0.695083521683589
4,2,0.008,1,0.12936157245162275,0.07634726279493503,4.012005233435001,563.7914063690386,0.19413793584681116,1.7630728587325617,0.015695001780199103,0.011489125293076056,0.0,0.011489125293076056,1.3660745600587825,0.7320244657487581
4,2,0.008,2,0.12463568031906734,0.07618087872986753,4.016899300262534,567.5899677864703,0.19873462757095695,1.7722217884134075,0.016003821327741606,0.011489125293076056,0.0,0.011489125293076056,1.3929538515335316,0.717898872887339
4,2,0.008,3,0.11238883777982214,0.07459963119154894,4.026070060682801,567.329346826127,0.2003510881913826,1.7865324671823217,0.01640666483318391,0.011489125293076056,0.0,0.011489125293076056,1.4280168781057176,0.7002718352506537
4,2,0.008,4,0.12339982137540935,0.07675971146865776,4.007491013862214,550.8064900267937,0.2124017468013335,1.84932801921454,0.01565550033824768,0.011489125293076056,0.0,0.011489125293076056,1.3626364008478955,0.7338714857299817
4,2,0.008,5,0.12599258867125462,0.08427927189375839,3.974843703152713,559.6629357936928,0.20489454877679236,1.8122255058436694,0.01593113316691658,0.011489125293076056,0.0,0.011489125293076056,1.386627159207456,0.7211743931018648
4,2,0.008,6,0.13291091498830807,0.07727161669363852,4.006496322899472,558.2301425661915,0.2113519400882069,1.8350751153198372,0.015958095111973294,0.011489125293076056,0.0,0.011489125293076056,1.3889738953051953,0.7199559353707455
4,2,0.008,7,0.11347355586038714,0.07328074795451137,4.03079081730643,563.9629629629629,0.21287504633073695,1.834701540268974,0.015412536035760784,0.011489125293076056,0.0,0.011489125293076056,1.3414890727189805,0.7454402874658996
4,2,0.008,8,0.12284349969192852,0.07269990496557892,4.048094457386006,569.9463955637708,0.19696914497762918,1.7668737121415834,0.014225660922980379,0.011489125293076056,0.0,0.011489125293076056,1.2381848539464968,0.8076338495117878
4,2,0.008,9,0.11795985620131816,0.07597193637722001,3.9777321592825206,554.2654284002397,0.22204626450547948,1.8814346372996416,0.016356233120480918,0.011489125293076056,0.0,0.011489125293076056,1.423627360939134,0.702431006482148
4,2,0.008,10,0.12042717564189957,0.07411669745316074,4.03692798856788,560.5092024539878,0.20448610463063233,1.812534615019938,0.01577412382149426,0.011489125293076056,0.0,0.011489125293076056,1.3729612498003279,0.7283526757550016
4,2,0.008,11,0.11468964995841839,0.07180308506397051,4.033143302197189,559.4939895667952,0.21794222903554328,1.8591325537754306,0.016045185389060235,0.011489125293076056,0.0,0.011489125293076056,1.396554130951109,0.7160481486807534
4,2,0.008,12,0.1184407796101949,0.07632279164164002,4.016070369345236,554.7631184407796,0.1957039560948033,1.7743339790070412,0.015816209482324737,0.011489125293076056,0.0,0.011489125293076056,1.3766243363936859,0.726414587889445
4,2,0.008,13,0.11554845580404687,0.0753201732904752,4.033351643027011,562.9351894112277,0.1952964297379367,1.7600184088925355,0.016547043256519917,0.011489125293076056,0.0,0.011489125293076056,1.4402352515462622,0.6943310121915028
4,2,0.008,14,0.12755333635950977,0.08415643359661691,3.98328646966101,559.8742623694961,0.205935691279592,1.823395804327045,0.015991446196707653,0.011489125293076056,0.0,0.011489125293076056,1.391876734632264,0.7184544256817409
4,2,0.008,15,0.12292535051155741,0.07460761755014769,4.023800974497191,560.8484274346343,0.21850383683340624,1.8711900407460875,0.015967508946080705,0.011489125293076056,0.0,0.011489125293076056,1.3897932643926825,0.7195314768178734
