mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,eta,inv_eta
0.0007,31,0.7186396437893444,0.6553518362843663,0.8532781307109536,568.1119299861815,0.265467157762032,2.0476561327670524,0.03189760655094476,0.001225,26.038862490567148,0.03840413537120757
0.0007,32,0.7261250096816668,0.6626570698845382,0.8321319254861912,573.1632716288436,0.21798266141558997,1.8645017382631945,0.03270507730999158,0.001225,26.69802229387068,0.03745595793549021
0.0007,33,0.729032745972926,0.6679627319663055,0.8218117959970151,559.6629357936928,0.2473665124271065,2.0049705708880543,0.03078932231993242,0.001225,25.134140669332588,0.03978652038102698
0.0007,34,0.7048806446708226,0.6392550232091772,0.8860058340349636,562.5934316557701,0.2086002971045673,1.8342866749819324,0.030266001612725846,0.001225,24.7069400920211,0.040474457633179015
0.0007,35,0.7219900959455277,0.6568733755722505,0.8494452177304677,572.5877437325905,0.23280881231767125,1.940345359440968,0.030118078523627027,0.001225,24.586186549899615,0.040673245440907266
0.0007,36,0.725718194254446,0.6587148284600803,0.8466394925284969,562.4227086183311,0.2538057053461671,2.001068150588615,0.030994199497005187,0.001225,25.30138734449403,0.03952352439747203
0.0007,37,0.7419354838709677,0.6860196636395753,0.7620513836864694,565.6842990368445,0.21188412245828658,1.8326355894890367,0.0319370089544484,0.001225,26.07102771791706,0.03835675412644971
0.0007,38,0.7079693486590038,0.6437128224802637,0.8839000569138377,567.0689655172414,0.2047334426024463,1.821049363859763,0.030616092601289842,0.001225,24.992728654114156,0.04001163753823998
0.0007,39,0.7144705792798964,0.6515352194776806,0.8552319232928766,563.3201644211007,0.21340071063605137,1.8463573077298716,0.029737288267902954,0.001225,24.275337361553433,0.0411940722020107
0.0007,40,0.7233682266009852,0.6632578426162977,0.8311110256677474,569.5960591133005,0.27896428952226415,2.1058105692127733,0.03205587730254903,0.001225,26.168063104121657,0.03821452111381116
0.0007,41,0.7249868252653768,0.6716352377293022,0.8090325754247534,557.1394263344124,0.22586220287485048,1.9083934192680556,0.03051754485050886,0.001225,24.912281510619476,0.040140843767108414
0.0007,42,0.72921204837377,0.658667251341485,0.8437465125636258,555.8862014572222,0.27003409271128476,2.0702473519737494,0.0298212095798006,0.001225,24.343844554939267,0.0410781459659421
0.0007,43,0.7201817775460031,0.6645813719354327,0.8247447474369911,551.3389704238992,0.21435429298435338,1.8568627205666897,0.030689188908632058,0.001225,25.052399109087396,0.03991633678058659
0.0007,44,0.7277858286934635,0.6605117613163637,0.8471612270904271,564.4352833498589,0.2249293050263077,1.906970684826764,0.03151115243732293,0.001225,25.723389744753412,0.03887512532068064
0.0007,45,0.6962265583478855,0.6309296084402232,0.9122931361304364,561.8685748994002,0.2818417881790083,2.1097050789606717,0.031330557969945695,0.001225,25.575965689751587,0.039099207909897404
0.0007,46,0.7071352502662407,0.6581075172107875,0.8100414873669448,562.9351894112277,0.20255520386854187,1.8070168873629828,0.031894431637540105,0.001225,26.036270724522534,0.038407958289438875
0.0007,47,0.7177742496408861,0.6456734222407435,0.8709865621639058,559.4939895667952,0.2741474395734258,2.086637658046161,0.028380470460173703,0.001225,23.1677309878969,0.043163484612386595
0.0007,48,0.7307546741351904,0.6679457099709826,0.816647170054684,560.1703883127697,0.24296630051685497,1.9845942536571681,0.03190121703263468,0.001225,26.041809822558925,0.038399788909207914
0.0007,49,0.7123381049761418,0.6469292330667147,0.8743022901955478,560.5092024539878,0.22007800292340107,1.8792470171485331,0.029488529485161154,0.001225,24.072268967478493,0.0415415763819769
0.001,0,0.5988173754832841,0.5286961906426596,1.2195617357144877,561.018194223334,0.26205121012753807,2.0494430591237642,0.03101963691367602,0.00175,17.725506807814867,0.05641587633246782
0.001,1,0.822235704535113,0.7823308565160175,0.5642510462806303,561.2305475504322,0.23356346733635291,1.9216287710489892,0.03359934639599221,0.00175,19.19962651199555,0.052084346504095776
0.001,2,0.6574496022244536,0.5885076922089173,1.0463480095653719,571.5723333590794,0.2869447929842863,2.137638800467566,0.03187507473376096,0.00175,18.214328419291977,0.054901832062105305
0.001,3,0.6398068507620341,0.5689376628682462,1.0894339984632233,558.3562698053418,0.5475067275110632,3.1476636073986306,0.030881079194260835,0.00175,17.646330968149048,0.05666900398756896
0.001,4,0.6597222222222222,0.5889122956239865,1.055794348583385,552.6129032258065,0.28734363097464666,2.1240863135357007,0.031229569733692855,0.00175,17.84546841925306,0.05603663498802437
0.001,5,0.6325728962078864,0.555147519093143,1.1671043380794688,559.0299138842726,0.38556432019686326,2.525012410413801,0.031466053550729046,0.00175,17.980602028988027,0.05561549042617242
0.001,6,0.6472833408172429,0.5692466388884247,1.0938889108142242,553.8513695554558,0.20177785100531764,1.8086213519549967,0.03207821453096462,0.00175,18.330408303408355,0.05455415850251738
0.001,7,0.6582074676071455,0.5909390752207727,1.0361956517019917,567.3727670014567,0.23226517520379275,1.928335890159027,0.03164816000331289,0.00175,18.084662859035937,0.05529547372791379
0.001,8,0.6407529267732803,0.5666507276673405,1.11363075936125,566.2460019894406,0.5296344337693881,3.113766373310486,0.031814194717151995,0.00175,18.17953983837257,0.055006892852658695
0.001,9,0.6296099155957722,0.5489855725683639,1.1696466781546093,562.7215420880541,0.2013291042239871,1.78812273302175,0.029757020874527185,0.00175,17.00401192830125,0.05880965058226132
0.001,10,0.6358869129046968,0.5651674303608629,1.130930061697671,562.4227086183311,0.27550922948285006,2.0991805452124415,0.02963292040657629,0.00175,16.933097375186453,0.059055941027386254
0.001,11,0.6416858237547892,0.5673899724222932,1.1121418739989313,567.0689655172414,0.23898925044341013,1.935714363000614,0.031047411072153263,0.00175,17.74137775551615,0.05636540824396121
0.001,12,0.6084095893518868,0.5320236225141073,1.2257997360369868,559.6629357936928,0.23548226375714876,1.948830053486604,0.029402401007743828,0.00175,16.801372004425044,0.059518948793980994
0.001,13,0.6595872420262664,0.5872523055145242,1.0648413929383915,555.3864915572233,0.22756165204918943,1.9001609436478952,0.03298388488449781,0.00175,18.847934219713036,0.05305621233302592
0.001,14,0.63403085382618,0.5600623070985402,1.1365766520862632,565.1667939514282,0.1990758199535776,1.7969507003547713,0.03008311139858095,0.00175,17.190349370617685,0.05817217430782606
0.001,15,0.6158046412862126,0.5392062807324589,1.2046147468618646,561.2305475504322,0.21374111773911864,1.8363313572680116,0.030132680061229718,0.00175,17.218674320702696,0.058076480301254105
0.001,16,0.63016418480336,0.5593988295960853,1.1319852559926193,565.1237113402062,0.33727261261083186,2.370453914659305,0.029144715111140803,0.00175,16.654122920651886,0.0600451914978935
0.001,17,0.6393602643039495,0.5703792698018154,1.102845873003466,555.6778795614957,0.2926186132535804,2.169760903426643,0.03138360026829206,0.00175,17.93348586759546,0.05576160749689658
0.001,18,0.6545967373075164,0.5842767569658586,1.0610357495662603,564.1346241805153,0.2516054508741945,1.9908654004391066,0.03159172773417122,0.00175,18.052415848097837,0.05539424797293094
0.001,19,0.6352631578947369,0.5591862891501527,1.144025104488814,556.4285714285714,0.2657538784551434,2.0454054927406364,0.030747141132418023,0.00175,17.5697949328103,0.056915860647444076
0.001,20,0.6316070475173519,0.558612367017788,1.142002480850168,564.4352833498589,0.20430990355089307,1.8110608988275665,0.03136365670906616,0.00175,17.922089548037803,0.05579706525400577
0.001,21,0.6466732718542794,0.5764016203936969,1.0894430152577916,564.0058684551483,0.2325185004156083,1.922341894696023,0.031852466154564614,0.00175,18.201409231179777,0.054940800863207774
0.001,22,0.6443338437978561,0.5670109691481017,1.1204489023036424,566.635528330781,0.282157644367544,2.1386466829281887,0.03144009821142969,0.00175,17.965770406531252,0.05566140373454073
0.001,23,0.6507778373821749,0.5812065831947292,1.0769811065345027,567.1123457736225,0.229194918560097,1.9118402239919343,0.03564982455269729,0.00175,20.37132831582702,0.04908860063008624
0.001,24,0.6653702432700374,0.5912745892217902,1.0456824520220789,564.3493479752917,0.30524393465020694,2.2132371715932324,0.033252681323496035,0.00175,19.001532184854877,0.052627335010228676
0.001,25,0.6261724659606657,0.5565697507519451,1.137957215561538,559.7897125567322,0.23960656282724813,1.9699421177841718,0.030573193927074655,0.00175,17.470396529756947,0.05723968533265526
0.001,26,0.6534880170966265,0.5780741190161861,1.0859307394848188,564.8223172034803,0.2725957155635115,2.0891117215443575,0.02972401876011784,0.00175,16.985153577210195,0.05887494602002001
0.001,27,0.6605427012068568,0.5844627393643965,1.071540106094934,568.8530248289645,0.28016863798256963,2.11780287637234,0.034136035415366195,0.00175,19.506305951637824,0.05126547294394489
0.001,28,0.6582210655235763,0.5839168218492025,1.06701127315349,566.4623392529088,0.2379601652501151,1.9390154144422969,0.03164660216753358,0.00175,18.083772667162044,0.05529819570314991
0.001,29,0.6330751297285102,0.5378795478416025,1.2166649402722316,556.5538843348123,0.3136172295198776,2.2608668582941815,0.03233714408592347,0.00175,18.478368049099124,0.05411733316182935
0.001,30,0.657819763082921,0.5898112414563224,1.0497529224944269,554.8461538461538,0.27401344187092036,2.0877085355643867,0.030878842248290888,0.00175,17.645052713309077,0.056673109241874534
0.001,31,0.6582384206529992,0.5898476501619019,1.0452195397478212,561.9111617312072,0.22042071420582943,1.8673926343221119,0.03022734212974118,0.00175,17.272766931280675,0.057894603914849206
0.001,32,0.6449438202247191,0.5763884995726691,1.0908259327319774,554.3483146067416,0.3404284192074556,2.3505169848571024,0.031029213496666132,0.00175,17.730979140952076,0.05639846463359521
0.001,33,0.6410739874802022,0.5683022121196157,1.113458799808893,558.1460894486763,0.3851754682837054,2.5389316457073257,0.028746693818753777,0.00175,16.426682182145015,0.06087656587688475
0.001,34,0.6312971342383107,0.5592863849390058,1.1528609292970313,558.10407239819,0.2333322330377996,1.9330912735466872,0.02964593960291493,0.00175,16.940536915951387,0.059030006248408186
0.001,35,0.6322619586539913,0.5585795865023155,1.105836934433359,558.3562698053418,0.24396760773379356,1.966902747085069,0.031809186998935264,0.00175,18.176678285105865,0.055015552584181955
0.001,36,0.609859367911689,0.5251172730054979,1.236390159086766,559.5362165431725,0.31480556141468696,2.2311721047194757,0.030070509039514755,0.00175,17.18314802257986,0.058196553896057344
0.001,37,0.6712037107444301,0.6075799827517744,1.006150131017202,562.7215420880541,0.2435196480655577,1.9629254228925053,0.03182356992073321,0.00175,18.184897097561834,0.05499068785679719
0.001,38,0.6300335570469798,0.5580185383282628,1.150769394157618,564.392312385601,0.30296940859989263,2.1894284591054927,0.03143834077985628,0.00175,17.964766159917872,0.055664515257156655
0.001,39,0.6369679834950714,0.563720820090338,1.1209580646590331,565.4685565828685,0.20210208313073963,1.8082013356252236,0.029974681943891735,0.00175,17.128389682223848,0.05838260446852269
0.001,40,0.6344528215672836,0.5588657971455178,1.1321260351215623,563.5771076079507,0.25451095995958894,2.0069450900422847,0.031420621754021646,0.00175,17.954641002298082,0.05569590613769477
0.001,41,0.6390600045630846,0.565709745025778,1.1173922115465396,562.8069815195072,0.2466161805205047,1.9739292469060183,0.032806561463347005,0.00175,18.746606550484003,0.053342987559216785
0.001,42,0.6582681945814677,0.5856049302695135,1.0662922948450206,561.6131896486302,0.2507774697151035,1.9912138894492868,0.03183409936029032,0.00175,18.190913920165897,0.05497249914922802
0.001,43,0.630937880633374,0.5555421159134507,1.1548570401158844,563.3629719853836,0.23229827341856435,1.9243351080017868,0.030727939243648777,0.00175,17.558822424942157,0.05695142736790301
0.001,44,0.6386292834890965,0.5692713417786095,1.1137397213573643,562.2947344426715,0.19716192429768853,1.7960882107463476,0.030014930851652525,0.00175,17.151389058087158,0.05830431556378717
0.001,45,0.6286036036036036,0.557751617741944,1.1455780941177303,555.5945945945946,0.22408085511415266,1.897620022705147,0.03230971925123529,0.00175,18.462696714991594,0.054163268532056115
0.001,46,0.6297262059973925,0.5532962510069752,1.150722385546098,567.5465143032441,0.20853079392691143,1.8277086994255114,0.030110695939463052,0.00175,17.20611196540746,0.05811888252328474
0.001,47,0.6148273736128237,0.5431703500075256,1.1727227601005994,570.2971639950678,0.3587285766552668,2.4244833041997067,0.032471584069238606,0.00175,18.555190896707774,0.053893274694222025
0.001,48,0.6680756225023056,0.6023242667822478,1.0127140249399684,568.7221026744544,0.2908417609578464,2.1506824369967403,0.03088133623249608,0.00175,17.646477847140616,0.05666853230782465
0.001,49,0.6525481313703284,0.575503741876619,1.0936072799177246,558.7349943374859,0.22295587314874865,1.8912363934207888,0.031502147949846016,0.00175,18.001227399912008,0.05555176754252258
0.0014,0,0.5958966565349544,0.5188884117297733,1.2956585162726495,562.3373860182371,0.2275990385969635,1.8998124323017194,0.02984592173647496,0.00245,12.182008872030595,0.08208826725581854
0.0014,1,0.5378419452887538,0.46551104539580007,1.4532936045378855,562.3373860182371,0.22219480061903596,1.8996036441038089,0.030307333600841556,0.00245,12.370340245241453,0.08083852021650528
0.0014,2,0.5644031668696712,0.4912213552324538,1.370453077374175,563.3629719853836,0.30064679935458116,2.1766712388151235,0.0340190156826296,0.00245,13.885312523522286,0.07201854465327728
0.0014,3,0.5674234344049978,0.4799207648341021,1.4133483152609307,563.7914063690386,0.29505771936965175,2.1706465580947363,0.029681631017854055,0.00245,12.114951435858798,0.08254263381032799
0.0014,4,0.5773022544898739,0.4994952028416792,1.3466105683983551,565.5548337791364,0.32480800911434926,2.297261326544331,0.02933247891450642,0.00245,11.972440373267927,0.08352516018645628
0.0014,5,0.5645539019415275,0.4792549468932514,1.4055428829496723,559.0720707108861,0.2560358043992892,2.0011805668039493,0.03262434208881279,0.00245,13.316057995433793,0.07509729984225887
0.0014,6,0.6273454436719743,0.563287670446454,1.1240381501087644,553.2314420273603,0.23659897295874543,1.9403903762565635,0.03230628710516428,0.00245,13.186239634760932,0.07583663179939852
0.0014,7,0.5410737143287403,0.46734877736369423,1.4394275192165413,557.2231759656653,0.23451587127055973,1.9309082396859574,0.027887181633816822,0.00245,11.382523115843602,0.08785398367503217
0.0014,8,0.5588394166216529,0.45920749719909526,1.4838763061504745,571.0439848753762,0.20153367350576445,1.8053204187969627,0.03067375442273665,0.00245,12.519899764382306,0.07987284393800712
0.0014,9,0.5654757427604362,0.4828673376914436,1.4055664559732017,556.6374576908612,0.2165864835260436,1.8585714909256694,0.02985015775067382,0.00245,12.183737857417887,0.08207661816945322
0.0014,10,0.5854456877521504,0.5102630333075839,1.3085012348347675,563.3201644211007,0.2161474155727774,1.8554591125345699,0.031238840783703953,0.00245,12.750547258654676,0.07842800624273057
0.0014,11,0.5533328357094872,0.4764091680137243,1.4297345745591483,552.4070314249459,0.19170620059594512,1.7556902239979117,0.03048819093660062,0.00245,12.444159565959437,0.08035898243666571
0.0014,12,0.7327271314214657,0.6652646479932137,0.8665629097389931,575.1198414548846,0.29506461607525125,2.1968214367387127,0.03044432987778739,0.00245,12.426257092974446,0.08047475539238438
0.0014,13,0.5572086700400272,0.46608764073465037,1.4573940430877437,558.9034816101503,0.2385102536645718,1.9362074569700949,0.02929747106903072,0.00245,11.958151456747233,0.08362496524793243
0.0014,14,0.5540061633281972,0.46912704780550607,1.434822216164181,570.1217257318953,0.21409459665301256,1.8511450503291553,0.02970703769301912,0.00245,12.125321507354743,0.08247203996969807
0.0014,15,0.5896254907882815,0.5196312300954455,1.2807657912009065,558.7771066143159,0.23499679428641684,1.9349602749185226,0.030022217112095274,0.00245,12.253966168202153,0.08160623150689794
0.0014,16,0.5224865694551036,0.4427101547334214,1.5202831912084236,567.9378357636224,0.32608521802467294,2.3064706785114915,0.03006512582451636,0.00245,12.271479928374024,0.08148976373157792
0.0014,17,0.5672633884734497,0.4895408475606104,1.3832872518143458,558.9877634262407,0.2086925457115285,1.8268758533822251,0.0317655278039696,0.00245,12.965521552640654,0.07712763392818028
0.0014,18,0.5420482930890924,0.46876068182371405,1.442478739791728,560.1703883127697,0.25547118330723606,2.0133867955849585,0.03161002558072795,0.00245,12.90205125743998,0.0775070552772257
0.0014,19,0.5522094430992736,0.4770576731329964,1.417593789635761,559.9588377723971,0.2417629334377125,1.9510839543833485,0.031492750980047265,0.00245,12.85418407348868,0.07779568071243559
0.0014,20,0.5525294788893115,0.46797285461322274,1.4354000561011966,562.977938379612,0.23104779474670067,1.9076456668443713,0.032593331696188735,0.00245,13.303400692321933,0.07516874994054346
0.0014,21,0.558846094828909,0.4851362395438448,1.3731481421004057,567.7638483965014,0.21588129037991166,1.8495901856151336,0.03039297477524452,0.00245,12.405295826630416,0.0806107338329895
0.0014,22,0.5694391598812876,0.4924700424254282,1.357472491644573,563.1489993151206,0.18819751497358084,1.7506688160321384,0.030180337342032567,0.00245,12.318505037564313,0.08117868174348905
0.0014,23,0.5685419058553387,0.49064099469748074,1.3619794012798099,566.4190585533869,0.28341418923810124,2.1355752738586977,0.030885925205572314,0.00245,12.606500083907067,0.07932415764440111
0.0014,24,0.5656366259205831,0.4947012941024354,1.357672551505156,561.8685748994002,0.29963380520348437,2.189263559546183,0.03170482878847195,0.00245,12.940746444274266,0.07727529507715977
0.0014,25,0.5644120549609049,0.48916948051517417,1.37698954687264,561.7834206331132,0.2653443258604966,2.061206514620065,0.029838868734479846,0.00245,12.17913009570606,0.08210767042816673
0.0014,26,0.564169082862811,0.4845637558744358,1.4006370227083071,564.6502365328857,0.321956274274271,2.295245773915531,0.03277728742155423,0.00245,13.37848466185887,0.07474688092672636
0.0014,27,0.5618398897902954,0.49762719060019983,1.346352211409694,566.3757844787999,0.2462404118559789,1.9750891471341805,0.031166958389651944,0.00245,12.721207505980386,0.0786088898817104
0.0014,28,0.5799219527125258,0.5001822504588325,1.3426752424143698,566.2460019894406,0.3044644281908404,2.1815989094207557,0.031619601261421666,0.00245,12.905959698539457,0.07748358303901787
0.0014,29,0.583427240628052,0.5107434339666304,1.3261988157384037,555.9695740365112,0.30397034480120055,2.212224444916067,0.03310912051921062,0.00245,13.513926742534947,0.07399773722707184
0.0014,30,0.5408905043162199,0.46293651084762505,1.4460370032746168,560.3820990458883,0.21750952178263105,1.8535860702591034,0.03194942531141745,0.00245,13.040581759762226,0.07668369543800425
0.0014,31,0.5465994962216625,0.4646598290402912,1.4513445603438255,564.865353789787,0.2353490314562805,1.9339062319140476,0.03003666222453094,0.00245,12.25986213246161,0.08156698576178964
0.0014,32,0.6190584835348696,0.5430297413262213,1.2162907331412176,562.8069815195072,0.2872609587793704,2.142509917736958,0.03206742274046737,0.00245,13.08874397570097,0.07640152499403174
0.0014,33,0.5563385561136517,0.4769858802590324,1.422336720386747,554.8046330309619,0.2154822961310856,1.8535611416910909,0.030338538648940084,0.00245,12.38307699956738,0.0807553728394757
0.0014,34,0.563424784217016,0.49089462695950103,1.3742551447245954,570.2971639950678,0.31355326576158404,2.231778737031466,0.032071060763699186,0.00245,13.090228883142526,0.07639285828590749
0.0014,35,0.5664442910819723,0.488039198835717,1.3829544893084085,567.4596273291926,0.2500375288364012,1.993963125642703,0.03175884442501724,0.00245,12.96279364286418,0.07714386478338216
0.0014,36,0.578601134215501,0.5068858411165887,1.2981548902070088,559.578449905482,0.25474206334911287,1.9961953096812084,0.031166341633836667,0.00245,12.720955768912926,0.07861044548584696
0.0014,37,0.6004722730042656,0.5071678760910221,1.3469645543872373,563.7056672760511,0.24869446395314299,1.981124041415129,0.03315734538941027,0.00245,13.533610363024602,0.07389011307227496
0.0014,38,0.5789197299324831,0.5053983198620071,1.3324148173274317,555.178544636159,0.2819827986531891,2.135779367492767,0.03080236883969881,0.00245,12.572395444775026,0.07953933714482318
0.0014,39,0.5872800060427524,0.5165764029323835,1.268700173518825,558.9877634262407,0.18882309965556487,1.7635959116616813,0.030119568730380065,0.00245,12.293701522604108,0.0813424661532026
0.0014,40,0.5522308915991213,0.47820777179578217,1.428726135671418,560.5939701537762,0.19080946772010066,1.7397894589804892,0.029967416880258002,0.00245,12.23159872663592,0.08175546159982898
0.0014,41,0.6423977951309141,0.5728125503320158,1.1439567146818719,566.5489205328433,0.3620738828612957,2.4617771681167553,0.0334194535048918,0.00245,13.640593267302775,0.0733105943710713
0.0014,42,0.5485066162570889,0.471708336401952,1.4230344630171619,559.578449905482,0.21424702950753272,1.8491839957271725,0.03039904612837521,0.00245,12.407773929949066,0.08059463410969038
0.0014,43,0.5782984914618271,0.5018056320481159,1.33813592227184,566.6788421778084,0.3553890361217782,2.4245598756499747,0.03106167820873271,0.00245,12.678236003564372,0.07887532616673637
0.0014,44,0.5776388156407745,0.5008497074772857,1.337815338278681,557.5584268816394,0.2904947397764772,2.1490179054651763,0.03017895991660968,0.00245,12.31794282310599,0.08118238689371089
0.0014,45,0.5238312082574378,0.44564047512626065,1.5080411150804136,561.655737704918,0.20726312257465906,1.8110224287879921,0.03108635232407711,0.00245,12.688307071051883,0.07881272059386708
0.0014,46,0.5727575253365603,0.4940868667508764,1.3600509170633208,559.7051883224929,0.1904291846731212,1.7572083409460144,0.03112410904401813,0.00245,12.703717977150257,0.07871711272232788
0.0014,47,0.5579026782346285,0.47960254593174145,1.4116507510534864,558.3142210486609,0.17963772019720636,1.7193466788505671,0.030867817347902844,0.00245,12.599109121592997,0.07937069124087105
0.0014,48,0.5609317654108307,0.48008253807108214,1.4148063530070514,554.3068683993708,0.23498041913262568,1.9329189887414167,0.028294191607320454,0.00245,11.548649635641002,0.08659021024534662
0.0014,49,0.5675634245420403,0.49595213290882306,1.3542318840241487,567.1991262359163,0.21053011281765066,1.8372717599191681,0.032385094377511525,0.00245,13.218405868372052,0.07565208769937382
0.0018,0,0.5177138531415594,0.43582585254662887,1.5594349663173142,560.2127176381529,0.22671142680337653,1.903447502806868,0.032809254521368944,0.00315,10.415636355990141,0.0960094962824705
0.0018,1,0.5840277777777778,0.5350377205987565,1.2595950022778057,571.0,0.24026268572197296,1.9481987941734635,0.030252044677246136,0.00315,9.603823707062265,0.10412519330864438
0.0018,2,0.4761329305135952,0.40054265945364376,1.6999902133075022,558.9456193353475,0.2639428847760428,2.039768144561945,0.031258293357824596,0.00315,9.92326773264273,0.10077325604251168
0.0018,3,0.4868421052631579,0.40846680637895977,1.6631513126312159,556.4285714285714,0.20964424405246973,1.8278729163897618,0.03189470537268378,0.00315,10.125303292915486,0.09876247368310281
0.0018,4,0.5058227465214761,0.4221761223938474,1.6394512913523456,559.6206896551724,0.259944084653398,2.0534220028294308,0.03326306456039448,0.00315,10.559703035045867,0.09469963280985925
0.0018,5,0.4731011457621974,0.39019244488443294,1.736942132423757,561.5281129068974,0.1890845614252612,1.7413556329862603,0.030044549832520348,0.00315,9.537952327784238,0.10484430678972685
0.0018,6,0.4989871708305199,0.428391068618689,1.5900626071149473,555.2201215395004,0.2767103579826653,2.0945107662946265,0.03002927991939887,0.00315,9.533104736317101,0.1048976202045093
0.0018,7,0.4653073645769933,0.39050555321351055,1.715381810261604,563.0206938527084,0.24470262511749752,1.96436443190162,0.029542678564553435,0.00315,9.37862811573125,0.1066254027412228
0.0018,8,0.48238897396630936,0.41173075951193844,1.6714760065280496,566.635528330781,0.223557889345102,1.890835966211169,0.030267483306019135,0.00315,9.608724859053694,0.10407208184942077
0.0018,9,0.5002668699961875,0.4202149736134339,1.6169768827217645,564.2634388105223,0.29263050606823526,2.164991551016742,0.029948672783812087,0.00315,9.507515169464154,0.10517995313978133
0.0018,10,0.5031023398370337,0.4227328946649474,1.6351019791711225,553.2314420273603,0.33939821424428374,2.348016198566304,0.030269500029568432,0.00315,9.609365088751883,0.10406514798470265
0.0018,11,0.5079219288174512,0.430765393024613,1.5967730477425872,566.4190585533869,0.26819832299952395,2.062273417347944,0.03074746734743988,0.00315,9.761100745219009,0.1024474622382932
0.0018,12,0.5047524903049198,0.427285326480996,1.6112134619538576,562.7215420880541,0.19283838258706965,1.781231784942983,0.029903272626819594,0.00315,9.49310242121257,0.10533964089184117
0.0018,13,0.46754633513843336,0.3932436533542056,1.7246471222788322,564.4352833498589,0.23566793487407267,1.9403550604439042,0.030961878689247605,0.00315,9.829167837856383,0.1017380124641444
0.0018,14,0.488020753853197,0.4131028594951545,1.6231115648597378,564.6502365328857,0.23156071780249476,1.925202490177497,0.030932804025856988,0.00315,9.819937785986346,0.10183363905085646
0.0018,15,0.4886050780055063,0.41077063061300356,1.6699167323621829,565.9434077699602,0.21080099456594326,1.8640465487504718,0.029619795331134204,0.00315,9.403109628931494,0.10634779763953825
0.0018,16,0.4977413674297527,0.42765652819801875,1.6130940494048382,566.5922211163005,0.29513464483898133,2.1561288146381865,0.03048774283188127,0.00315,9.678648518057546,0.10332021026843681
0.0018,17,0.5071565250669728,0.4322766988505428,1.5864659098534757,566.4190585533869,0.22698197094723582,1.9184043454551745,0.03236133821582125,0.00315,10.273440703435318,0.09733837269003866
0.0018,18,0.5254339168983395,0.44413456498709314,1.5525509551261663,556.0529716733038,0.25588752346811816,2.0094831955549006,0.029901017405367034,0.00315,9.492386477894296,0.10534758591306649
0.0018,19,0.47743934698813395,0.4003673843157865,1.7273349940974632,559.3251454916484,0.2674681100179441,2.0606656860606223,0.028540006426519725,0.00315,9.060319500482452,0.11037138369643047
0.0018,20,0.47090225563909777,0.3903985893794619,1.714572856780947,556.4285714285714,0.2528651695174631,2.005805598446717,0.030929759157153798,0.00315,9.818971161001206,0.10184366402579734
0.0018,21,0.5181555758128229,0.4393326147416723,1.5897217301184399,562.1668185961714,0.2628353471518494,2.0400886586841103,0.030315597366348188,0.00315,9.62399916392006,0.1039069084449794
0.0018,22,0.48380981269432016,0.40719911605562564,1.698930202208893,561.1880640024266,0.23378314316505566,1.936940653734917,0.03115451168004407,0.00315,9.890321168267958,0.10110895116413342
0.0018,23,0.49760146196603977,0.41889781030285694,1.6477619858871708,563.4914337927358,0.3589926240092609,2.4216220086663194,0.030740373030371977,0.00315,9.758848581070469,0.10247110524285928
0.0018,24,0.5073540795788822,0.42559146773955076,1.6175408744940223,572.8532280538783,0.22952939974493347,1.9339518693476068,0.03196614014877746,0.00315,10.147980999611892,0.09854176905122751
0.0018,25,0.5335427417545434,0.46390630664971755,1.493129194624082,553.4792461296836,0.2803116203285754,2.123226492964517,0.030803249120558412,0.00315,9.778809244621717,0.10226193956590303
0.0018,26,0.5065734478303823,0.4228136855135607,1.6281422511512937,562.3800440762976,0.237978195422329,1.954051163490693,0.031287342598519514,0.00315,9.932489713815718,0.10067969147846563
0.0018,27,0.5022498875056247,0.42040620459623657,1.6192964418171518,555.0122993850307,0.29313929157797247,2.1556983870164577,0.03028534202419425,0.00315,9.614394293395,0.10401071242594978
0.0018,28,0.4869248844083984,0.41288293317398267,1.6426648750442365,560.9332979610399,0.2734466861584224,2.104681574221014,0.02998760037681962,0.00315,9.519873135498292,0.10504341662612479
0.0018,29,0.5207756232686981,0.43299702990346733,1.5880915683855497,554.0583214793741,0.29222663008840755,2.1678625962369464,0.032101847669300715,0.00315,10.191062752158958,0.0981251930558618
0.0018,30,0.49091455173449466,0.41541645943765415,1.6622372672905086,555.6778795614957,0.2126960258174222,1.8355131675441,0.03233780191290368,0.00315,10.265968861239264,0.0974092181182872
0.0018,31,0.500496221085579,0.42379249939819735,1.6202259613769534,564.9514466753187,0.3071059315407183,2.227964027662445,0.032557151837965995,0.00315,10.335603758084442,0.09675293513625717
0.0018,32,0.49379652605459057,0.41833058087498215,1.6445265629522074,556.4703361154974,0.24100199385429733,1.9612568457684914,0.031630029866986105,0.00315,10.041279322852732,0.0995889037489597
0.0018,33,0.4969920288765228,0.4156113999924127,1.647881546769636,556.512107083772,0.5114427758962847,3.0427434885681004,0.031013253034883247,0.00315,9.845477153931188,0.10156948052037389
0.0018,34,0.5184081085109554,0.435528801903167,1.595658822169081,551.5440453122671,0.29094935083412565,2.16454495525842,0.03215309650020415,0.00315,10.20733222228703,0.09796879127893639
0.0018,35,0.5096893263611196,0.43209213300783517,1.5993484058275151,569.0713626576438,0.26547760344692506,2.030650440063182,0.031009509201248668,0.00315,9.844288635317037,0.10158174318583404
