measure,series_col,x_col,N,T,f,paired,stake_draws,table_hash,series_val,x_val,rep,theory,sim,theory_sem
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,5,0.5781201834153743,0.44,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,6,0.9991974734662228,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,7,0.999999999757201,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,8,0.9994609886504394,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,9,0.9999999995746244,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,10,0.8673079195627134,0.96,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,11,0.9999999806798824,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,12,0.5091836300387612,0.6,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,13,1.0,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,14,0.9999999993147064,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,15,0.9999641102115594,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,16,0.9999999995220232,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,17,0.9999993179441142,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,18,0.8862405122847161,0.8,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,19,0.9999999994345656,1.0,
stake_top1_hit,shape,p_s,1000,388800,0.0333333333333333,True,120,sha256:90e14a026135c927,1.1,0.05,20,0.9999999993370468,1.0,
