p_s,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.05,1.0,23,0.021838649155722326,0.020010781530602803,5.657246313436949,1459.4713696060037,3.47423896973487,14.742975590539405,0.034334563015446955,1.75,0.0,1.75,0.019619750294541115,50.969048279795594
0.05,1.0,24,0.02039101878723079,0.020016863181938654,5.657076677423786,1485.463341988697,3.4455085540539585,14.793239459578635,0.031202491501730833,1.75,0.0,1.75,0.01782999514384619,56.08526485466476
0.05,1.0,25,0.014636735932049142,0.0199837655956484,5.658976322115625,1475.2024874867284,3.4605127712420654,14.540377132062144,0.031498680401103575,1.75,0.0,1.75,0.017999245943487757,55.55788298797075
0.05,1.0,26,0.021000381825124093,0.02002892765343986,5.655896044659912,1485.9515082092403,3.5848983303585555,15.56666733911292,0.03004943971024564,1.75,0.0,1.75,0.017171108405854653,58.237358728632834
0.05,1.0,27,0.02875807178254993,0.02004965798013402,5.656059297100713,1460.7435050307854,3.5392444506287575,15.14834736581669,0.03267940946824442,1.75,0.0,1.75,0.01867394826756824,53.550539268481224
0.05,1.0,28,0.021344717182497332,0.020016572427879416,5.656396959637654,1482.7623875590791,3.498711300024297,14.77852491380569,0.033150450401901475,1.75,0.0,1.75,0.018943114515372273,52.78962966667933
0.05,1.0,29,0.012781954887218045,0.02004548626903588,5.65472820221743,1462.3103759398496,3.513087591563817,14.819557727808233,0.03218574945781472,1.75,0.0,1.75,0.018391856833036985,54.371889096250285
0.075,0.0001,0,0.8135153687743116,0.7686784053797356,0.5429084691910665,2225.2565021737473,0.20139445218956098,1.7994872621094569,0.03414645251521992,0.00017500000000000003,0.0,0.00017500000000000003,195.12258580125666,0.0051249833323680745
0.075,0.0001,1,0.818916241140157,0.7744281575608947,0.5303513814390575,2223.023550034296,0.22958807676332071,1.910717647597913,0.03331300783453977,0.00017500000000000003,0.0,0.00017500000000000003,190.36004476879864,0.00525320321927087
0.075,0.0001,2,0.8192955589586524,0.7731583872849429,0.5348899242844456,2233.6566615620213,0.2792087747948244,2.1267465248981225,0.033091738973856935,0.00017500000000000003,0.0,0.00017500000000000003,189.09565127918245,0.005288328913093783
0.075,0.0001,3,0.8288757759215265,0.7849694452900905,0.5051972757497833,2235.2608629013716,0.22623462855699472,1.900062862100719,0.038035032074270704,0.00017500000000000003,0.0,0.00017500000000000003,217.343040424404,0.004601021491405053
0.075,0.0001,4,0.8333714634332342,0.7907294070127172,0.4931870830733389,2224.464577137192,0.3022883915982675,2.2014899285334613,0.03465989182666016,0.00017500000000000003,0.0,0.00017500000000000003,198.05652472377233,0.00504906365187762
0.075,0.0001,5,0.8220121028744327,0.7720174489038564,0.5426191800874637,2206.3320726172465,0.2366934063611552,1.9581494810599598,0.032175700556927256,0.00017500000000000003,0.0,0.00017500000000000003,183.8611460395843,0.005438887016317768
0.075,0.0001,6,0.8288810868569684,0.7869339508689613,0.4986077140715682,2226.1868417035566,0.26967227808199823,2.07743160389564,0.031091640562798332,0.00017500000000000003,0.0,0.00017500000000000003,177.66651750170473,0.0056285225492214925
0.075,0.0001,7,0.834499192866477,0.7907028200928422,0.4953867809436723,2242.344069490353,0.27723951535881497,2.106116408830302,0.03648443762181516,0.00017500000000000003,0.0,0.00017500000000000003,208.48250069608662,0.00479656564297327
0.075,0.0001,8,0.8353490508266993,0.7902193387911142,0.49249479669303425,2232.6971830985917,0.23505335181835108,1.9275448281092213,0.033197131290433175,0.00017500000000000003,0.0,0.00017500000000000003,189.69789308818955,0.005271539834842052
0.075,0.0001,9,0.7904038504925923,0.7428785420705909,0.6128462956953548,2193.5723847484396,0.3106639772304334,2.2489936013891247,0.03414435381002412,0.00017500000000000003,0.0,0.00017500000000000003,195.1105932001378,0.005125298342844122
0.075,0.0001,10,0.8292097765781976,0.7876630786683568,0.5016933627263951,2188.3178887389413,0.27107434897334315,2.076041675684508,0.03192365848631226,0.00017500000000000003,0.0,0.00017500000000000003,182.42090563607005,0.005481827844857877
0.075,0.0001,11,0.8391799544419134,0.797686777111201,0.4692570949344727,2215.642293090357,0.21749648425611667,1.8558852969623554,0.03201955520541614,0.00017500000000000003,0.0,0.00017500000000000003,182.96888688809221,0.0054654100869708086
0.075,0.0001,12,0.8205243445692884,0.7764236745976759,0.5311473448517502,2184.8043445692883,0.3375204240437597,2.3389806481740583,0.03236509348526013,0.00017500000000000003,0.0,0.00017500000000000003,184.94339134434355,0.005407059926451298
0.075,0.0001,13,0.8223847952334263,0.7765793388216073,0.5295360821426498,2200.234859340825,0.38225326850079,2.5272562767097986,0.030123347284664374,0.00017500000000000003,0.0,0.00017500000000000003,172.13341305522496,0.005809447348140209
0.075,0.0001,14,0.8139517345399698,0.7693426838838252,0.5485495851152414,2199.884464555053,0.2303967586485669,1.921352365892771,0.03126060201533121,0.00017500000000000003,0.0,0.00017500000000000003,178.6320115161783,0.005598100763196255
0.075,0.0001,15,0.8020220310849555,0.7523483817573738,0.5771430263177956,2201.14456013279,0.2410665009811055,1.9554049580350492,0.03345101750372656,0.00017500000000000003,0.0,0.00017500000000000003,191.14867144986604,0.005231529952130886
0.075,0.0001,16,0.8227733252684107,0.7693520045336399,0.5482060870790563,2204.7472402842886,0.31189601885853335,2.2197931836593368,0.03149455675276475,0.00017500000000000003,0.0,0.00017500000000000003,179.96889573008428,0.005556515729805838
0.075,0.0001,17,0.8409246445137252,0.7990202668540834,0.4779932995672055,2218.335944034674,0.2406077190535143,1.9514110728282343,0.03330309810766915,0.00017500000000000003,0.0,0.00017500000000000003,190.3034177581094,0.0052547663714115666
0.075,0.0001,18,0.8104026845637584,0.7620512597467347,0.5583725461668062,2225.3293929225138,0.30004755401751027,2.1779575419270425,0.033173738558413046,0.00017500000000000003,0.0,0.00017500000000000003,189.5642203337888,0.005275257104105291
0.075,0.0001,19,0.814625200580729,0.7722292622016491,0.5344101177184869,2229.2683579124323,0.19917334875208326,1.7964893977775054,0.03149131513451105,0.00017500000000000003,0.0,0.00017500000000000003,179.95037219720595,0.005557087700291663
0.075,0.0001,20,0.8080877313228239,0.7654344643581698,0.5454275416743627,2221.8201203259464,0.251607339392649,1.9954572292692547,0.03351804293390537,0.00017500000000000003,0.0,0.00017500000000000003,191.53167390803065,0.005221068555377312
0.075,0.0001,21,0.8249296524450529,0.7780115274798478,0.5273087918984048,2218.391436611149,0.2436919954197947,1.9623811425320983,0.03523599926130656,0.00017500000000000003,0.0,0.00017500000000000003,201.348567207466,0.004966511626425519
0.075,0.0001,22,0.8166502238749336,0.7760997059099966,0.5236574014580357,2214.4047203460577,0.2478400015970692,1.9796033599957523,0.03341225059888842,0.00017500000000000003,0.0,0.00017500000000000003,190.92714627936238,0.005237599888162638
0.075,0.0001,23,0.8151644336175395,0.7663788366949018,0.5540056032491684,2220.843331303289,0.2293766605143901,1.9127097552190162,0.03212865095487104,0.00017500000000000003,0.0,0.00017500000000000003,183.59229117069162,0.005446851791125958
0.075,0.0001,24,0.8111845604437353,0.7730817545192809,0.530231123953301,2216.693564318821,0.1942480196885299,1.784322627128447,0.03148064791154625,0.00017500000000000003,0.0,0.00017500000000000003,179.88941663740712,0.005558970720415661
0.075,0.0001,25,0.8032282282282283,0.7607356726725343,0.5699171889325236,2190.078003003003,0.22115818699239753,1.8859124387418806,0.03418907435043646,0.00017500000000000003,0.0,0.00017500000000000003,195.36613914535116,0.00511859426804768
0.075,0.0001,26,0.8091878211519288,0.7635106260284098,0.5566560796736183,2237.6330240049083,0.20562522520776838,1.8161758008050022,0.031615031300387765,0.00017500000000000003,0.0,0.00017500000000000003,180.65732171650149,0.0055353416650849125
0.075,0.0001,27,0.8143495684340321,0.7680582334522941,0.5527240126802148,2248.478190505549,0.35579051403328776,2.41281648581929,0.0344682492321485,0.00017500000000000003,0.0,0.00017500000000000003,196.9614241837057,0.005077136318161982
0.075,0.0001,28,0.8306947433138642,0.7920848632727627,0.48839612655827846,2242.130494927759,0.2878907105186954,2.1390069406724184,0.032089396705803755,0.00017500000000000003,0.0,0.00017500000000000003,183.36798117602143,0.005453514804419778
0.075,0.0001,29,0.8259720649301623,0.7760556665026982,0.5316483631101779,2202.943374858437,0.2200257443182636,1.8795235938687558,0.03321347332862071,0.00017500000000000003,0.0,0.00017500000000000003,189.79127616354688,0.00526894607704877
0.075,0.001,0,0.3621580547112462,0.2859395190728769,2.348828585075512,2216.443465045593,0.22628355093183927,1.8946116539376487,0.031110973846993944,0.00175,0.0,0.00175,17.777699341139396,0.056250248179521116
0.075,0.001,1,0.30311550151975686,0.24096604277750902,2.583679806247718,2216.262310030395,0.22090322824078612,1.894374434352454,0.03192265303453539,0.00175,0.0,0.00175,18.241516019734508,0.054820005032375274
0.075,0.001,2,0.3298568818514007,0.2627383400076155,2.4679891346558267,2221.2712393422657,0.2993331068137195,2.171529709842268,0.035995573499819536,0.00175,0.0,0.00175,20.56889914275402,0.04861708898758826
0.075,0.001,3,0.32584184062166693,0.2513426300296621,2.5128910472293415,2222.7269541368278,0.2937736051972024,2.165551813109281,0.03122146189135838,0.00175,0.0,0.00175,17.840835366490502,0.05605118703568372
0.075,0.001,4,0.3495605655330531,0.27838493267888964,2.411614790251634,2229.493312953764,0.3235103467886802,2.2920785505573895,0.03047282505662667,0.00175,0.0,0.00175,17.413042889500954,0.05742821667331569
0.075,0.001,5,0.31880335423434314,0.2500237566347834,2.511016931232615,2203.3255269320844,0.25472855134285055,1.9960687959753647,0.034563242866106306,0.00175,0.0,0.00175,19.750424494917887,0.050631823141690784
0.075,0.001,6,0.3894744711071242,0.3280766205235453,2.1137047908292486,2180.6633774388874,0.2353166637767572,1.9352936879698504,0.03337543517465258,0.00175,0.0,0.00175,19.071677242658616,0.05243377324796834
0.075,0.001,7,0.3045704389729689,0.2420620687860322,2.571262388480892,2196.629922445599,0.23319872590946034,1.9256798452797765,0.029104792281446,0.00175,0.0,0.00175,16.631309875112,0.06012755504582683
0.075,0.001,8,0.3201635928698202,0.23234073819483028,2.6099981997200525,2251.3217069218304,0.20023458695504814,1.80012932141419,0.032855280845015794,0.00175,0.0,0.00175,18.77444619715188,0.0532638880262525
0.075,0.001,9,0.3210981572019556,0.2541568497561441,2.515421550780993,2194.9962391876647,0.2152707816567272,1.8533559110004483,0.031696558506796126,0.00175,0.0,0.00175,18.112319146740642,0.05521104127518383
0.075,0.001,10,0.35616959732054504,0.27880342069509034,2.375797098668198,2220.4918931262846,0.2148805930337403,1.8504453357928417,0.033027781048781055,0.00175,0.0,0.00175,18.873017742160602,0.0529856970232212
0.075,0.001,11,0.32051951929536465,0.2546939628557407,2.5347427678534213,2178.0912890945733,0.1904412304284051,1.750703814657539,0.03209361327694926,0.00175,0.0,0.00175,18.33920758682815,0.05452798302573523
0.075,0.001,12,0.5147275977306287,0.436751583075575,1.6558556547018723,2267.472759773063,0.293743889516918,2.1914643936675766,0.03154804504726543,0.00175,0.0,0.00175,18.027454312723105,0.05547094906762501
0.075,0.001,13,0.3098708556755532,0.23780439102530024,2.5896349089242228,2204.063816932256,0.2371994469431229,1.9310622399053692,0.031084857371879385,0.00175,0.0,0.00175,17.762775641073933,0.05629750778857105
0.075,0.001,14,0.30970724191063176,0.24587845166889963,2.5478456454926333,2247.5956086286596,0.21279703025356866,1.8459865024927051,0.031228186172158053,0.00175,0.0,0.00175,17.844677812661743,0.056039117685299254
0.075,0.001,15,0.3620507399577167,0.2989650374541258,2.316558829521048,2203.5031712473574,0.2336903208924923,1.9297623285922054,0.030876009810867328,0.00175,0.0,0.00175,17.643434177638472,0.05667830819849197
0.075,0.001,16,0.2745970836531082,0.21543506205524957,2.6922588514714723,2238.7283192632385,0.3248242396512069,2.301418529011584,0.031710591511507305,0.00175,0.0,0.00175,18.1203380065756,0.05518660852999071
0.075,0.001,17,0.32993428506684797,0.2624960086411914,2.4751204024482045,2203.5530629201603,0.20738818432437256,1.8217077486401694,0.033622480112757716,0.00175,0.0,0.00175,19.212845778718695,0.05204851022682232
0.075,0.001,18,0.3170842479751722,0.2513090505601289,2.538866614110459,2208.5090454923925,0.2541612616623752,2.0081906819530095,0.033595024267201234,0.00175,0.0,0.00175,19.19715672411499,0.052091047355144256
0.075,0.001,19,0.3188559322033898,0.2550705916158566,2.517670720235371,2207.0845944309926,0.24042878521140665,1.9458354783131515,0.03319626170364526,0.00175,0.0,0.00175,18.969292402083003,0.05271677924529176
0.075,0.001,20,0.30186382655001903,0.2374805630875908,2.5669510201328727,2219.236667934576,0.22974748120759614,1.9025375291510374,0.03456768108282681,0.00175,0.0,0.00175,19.752960618758177,0.05062532241624383
0.075,0.001,21,0.31885837041583553,0.25084348298015324,2.4916032933630547,2237.723032069971,0.21460214597755112,1.8445561758205953,0.03182335814210506,0.00175,0.0,0.00175,18.18477608120289,0.05499105380976744
0.075,0.001,22,0.322654288105928,0.262185062589032,2.447914327002776,2219.9780838596757,0.18686105747474357,1.7453380497440167,0.03195175787424664,0.00175,0.0,0.00175,18.258147356712364,0.05477006951816299
0.075,0.001,23,0.32682740145426714,0.2583619108997669,2.458419869650694,2232.3527745885954,0.28209408302791417,2.130285912817228,0.03234169593619811,0.00175,0.0,0.00175,18.48096910639892,0.05410971655451533
0.075,0.001,24,0.34097638751803205,0.27297835378119123,2.420733842096426,2214.78285627515,0.29832423184416257,2.1840657886413406,0.03372677726359496,0.00175,0.0,0.00175,19.272444150625688,0.05188755469645683
0.075,0.001,25,0.3302968192514993,0.2606998448169686,2.473484290480324,2215.170044788583,0.2640209053934086,2.0559136845710304,0.03106727657576378,0.00175,0.0,0.00175,17.752729471865017,0.05632936622984233
0.075,0.001,26,0.33045933160384555,0.2625766818031059,2.484492098041795,2225.478025331909,0.3206253788957838,2.289891516979881,0.03468044163416467,0.00175,0.0,0.00175,19.81739521952267,0.05046071842049515
0.075,0.001,27,0.34777284555334453,0.2795039577316116,2.4126221643838877,2232.915505893158,0.2449419133772608,1.9699472138315803,0.03282931895515579,0.00175,0.0,0.00175,18.759610831517595,0.05330600986241798
0.075,0.001,28,0.3377458106970694,0.2673631968530791,2.4258966475512778,2231.8752773739384,0.30317714833654463,2.176603092730467,0.03332845047293225,0.00175,0.0,0.00175,19.04482884167557,0.05250769163184664
0.075,0.001,29,0.35001126887536627,0.29374168829281366,2.3767981741177167,2191.9438058748406,0.3026562340965029,2.20698381158849,0.03465181967065745,0.00175,0.0,0.00175,19.801039811804255,0.05050239833384188
0.075,1.0,0,0.008783886112373164,0.013335485553326762,6.238041313863178,2209.438891412994,3.463160144718131,14.590693567714668,0.03399966670014468,1.75,0.0,1.75,0.01942838097151125,51.47109280317012
0.075,1.0,1,0.010151896801770857,0.013333464862911763,6.237991227782857,2227.0738874895046,3.481061969680013,14.813464398161637,0.03168320037341098,1.75,0.0,1.75,0.018104685927663417,55.23431911470113
0.075,1.0,2,0.015058179329226557,0.01332663985416512,6.238985385640842,2219.6071944634573,3.533040297596017,15.051800136432833,0.03349060409502882,1.75,0.0,1.75,0.019137488054302182,52.25346174808956
0.075,1.0,3,0.012069870305120323,0.01332366862679177,6.239308786065623,2187.094759727116,3.461475555668585,14.711479227207152,0.03173106984797765,1.75,0.0,1.75,0.018132039913130085,55.15099265118332
0.075,1.0,4,0.009093711467324291,0.013336825292339404,6.237901145708863,2247.9519112207154,3.558761854743352,14.980422663384664,0.03369454568466902,1.75,0.0,1.75,0.019254026105525155,51.937189371164244
0.075,1.0,5,0.009738516984893796,0.013315377073941356,6.2401075704866,2236.639674871559,3.495638721244177,14.896057946400926,0.03346157997772824,1.75,0.0,1.75,0.019120902844416136,52.29878568689184
0.075,1.0,6,0.019735349716446124,0.013322281625115995,6.238920208030243,2206.6306238185257,3.500421811331762,14.688763231754063,0.03255297264384335,1.75,0.0,1.75,0.018601698653624772,53.75853133741297
0.075,1.0,7,0.06703229737964655,0.013358773985882337,6.237575521142844,2222.330971968312,3.494223183777649,14.785053021205538,0.03338461212653966,1.75,0.0,1.75,0.01907692121516552,52.41935995442667
0.075,1.0,8,0.01282820705176294,0.013349608776392347,6.237147490771048,2188.070592648162,3.527941038599238,15.20995415504116,0.03228190749367748,1.75,0.0,1.75,0.018446804282101416,54.20993168829145
0.075,1.0,9,0.0076289749981116395,0.013331959990404022,6.2379928235004725,2204.2105899237104,3.4341405179875437,14.887578714629656,0.031704617774423204,1.75,0.0,1.75,0.018116924442527545,55.19700670896473
0.075,1.0,10,0.018937959245511702,0.013358925000292876,6.235373679235199,2209.5156427543366,3.4357364411698654,14.32073105901155,0.03142353295883877,1.75,0.0,1.75,0.017956304547907868,55.690746240796656
0.075,1.0,11,0.01822079314040729,0.013353459049007732,6.237502776439852,2233.7097687949777,3.6075281909725163,15.564437239239695,0.03481862709027362,1.75,0.0,1.75,0.019896358337299212,50.260453850256845
0.075,1.0,12,0.011568998109640832,0.013327198554503065,6.238649324221325,2206.283629489603,3.459570597158745,14.712264715867217,0.03172227279458438,1.75,0.0,1.75,0.018127013025476788,55.16628683360795
0.075,1.0,13,0.012022360058197411,0.013333074161199419,6.23809592071859,2233.622635730148,3.601513110101223,15.436492257233004,0.03262147602451335,1.75,0.0,1.75,0.018640843442579057,53.64564125439834
0.075,1.0,14,0.012958637836208846,0.013339900117455578,6.2376923681443435,2197.974233406163,3.53612442521262,14.98672583072729,0.03149370522409739,1.75,0.0,1.75,0.017996402985198508,55.566659672072774
0.075,1.0,15,0.007893139040680024,0.013313366195525618,6.239753083060825,2213.825288403157,3.452742999099428,14.510613843529569,0.032852881779072196,1.75,0.0,1.75,0.01877307530232697,53.267777596143105
0.075,1.0,16,0.016185145968839812,0.013346529866366775,6.23740753207352,2206.4345031008925,3.4360590077994857,14.662887572377967,0.03249372031440319,1.75,0.0,1.75,0.018567840179658963,53.85656006967888
0.075,1.0,17,0.010637495284798189,0.013357064514309284,6.235469423862952,2200.5074311580534,3.424763996474212,14.714227746857322,0.03248996750193138,1.75,0.0,1.75,0.01856569571538936,53.86278086907814
0.075,1.0,18,0.010935510448655532,0.013317261533433659,6.239748919596308,2185.0644895513446,3.4808289556531236,14.819583100909027,0.029603342621913126,1.75,0.0,1.75,0.016916195783950358,59.11494598264071
0.075,1.0,19,0.022457269870468307,0.013316193013487626,6.240035666568185,2236.304207863877,3.4560383860371076,14.74455797841994,0.03413807744078888,1.75,0.0,1.75,0.01950747282330793,51.26240641510362
0.075,1.0,20,0.010673732021196064,0.013322064557425134,6.239450367711821,2209.0303557910674,3.4708738662011456,14.831470125661712,0.034744698500093915,1.75,0.0,1.75,0.019854113428625093,50.36739633804189
0.075,1.0,21,0.08796296296296297,0.01335254027091529,6.2362416364399165,2250.2719135802467,3.48474367390736,14.752571439354302,0.03145233601115221,1.75,0.0,1.75,0.017972763434944118,55.639746420726716
0.075,1.0,22,0.0070241691842900305,0.013341343040834232,6.237099535738787,2203.094561933535,3.508679571765242,14.821979900281372,0.033162704313383154,1.75,0.0,1.75,0.018950116750504658,52.77012343332233
0.075,1.0,23,0.010601503759398495,0.013342988446781624,6.236650308184538,2194.5613533834585,3.453890987118939,14.639214457434964,0.03369395090653586,1.75,0.0,1.75,0.019253686232306205,51.938106185717146
0.075,1.0,24,0.010662431941923775,0.013331442673481174,6.238280899339255,2205.853297035693,3.5039684793155175,15.199813387765415,0.035322613623211326,1.75,0.0,1.75,0.020184350641835044,49.543332740531795
0.075,1.0,25,0.008118977160634342,0.013329668272044959,6.237863902895699,2213.6614310645723,3.432916365622077,14.459649302096008,0.03167450231182085,1.75,0.0,1.75,0.01809971560675477,55.249486882921104
0.075,1.0,26,0.011928876884987621,0.013328879048033229,6.238948947812137,2188.553980043514,3.5207605847972445,14.926151495376097,0.03170349588911251,1.75,0.0,1.75,0.01811628336520715,55.1989599544755
0.075,1.0,27,0.006771150334753499,0.013345842372839761,6.236673149462849,2218.678864881315,3.4892853547644336,14.751150758085737,0.030884247400271823,1.75,0.0,1.75,0.017648141371583898,56.66319069781178
0.075,1.0,28,0.01110260336906585,0.013311276189056729,6.240356283599416,2233.7229709035223,3.467172719538212,14.816028450970434,0.031657354256249784,1.75,0.0,1.75,0.018089916717857018,55.27941425030854
0.075,1.0,29,0.009226077011056042,0.013352577308516717,6.2364938498919456,2224.787495234464,3.5368909474054817,15.080719491474289,0.031449987596361965,1.75,0.0,1.75,0.017971421483635407,55.64390111881743
0.1,0.0001,0,0.771847200418629,0.7176062770570457,0.6786966074060756,2907.1145249308515,0.33389517120667733,2.3261593034950714,0.03200451743725444,0.00017500000000000003,0.0,0.00017500000000000003,182.88295678431103,0.005467978086002746
0.1,0.0001,1,0.7706850363566782,0.7203945466824937,0.6777620651460837,2975.9210868733257,0.2626609228318557,2.0403410169751703,0.032280595995884225,0.00017500000000000003,0.0,0.00017500000000000003,184.46054854790984,0.005421213413231668
0.1,0.0001,2,0.7662535168428256,0.7243175101410074,0.6595034646880948,2956.8678427496006,0.18730301276082173,1.7588067532057112,0.03146142170872392,0.00017500000000000003,0.0,0.00017500000000000003,179.77955262127952,0.005562367830042288
0.1,0.0001,3,0.7613454351308062,0.6983077831727222,0.7302790133009124,2966.53024178171,0.23015017114812508,1.9183382466384913,0.03307847724574273,0.00017500000000000003,0.0,0.00017500000000000003,189.0198699756727,0.005290449094736455
0.1,0.0001,4,0.7982603387761331,0.7444987502071827,0.6094116016344406,2967.3757057836106,0.22605688517796807,1.903211887893756,0.0325979609250896,0.00017500000000000003,0.0,0.00017500000000000003,186.2740624290834,0.005368433945980596
0.1,0.0001,5,0.7613949219944938,0.7171709765270234,0.6742320899348331,2974.951055368614,0.2052846915612463,1.8414359221598118,0.03160097928669481,0.00017500000000000003,0.0,0.00017500000000000003,180.5770244953989,0.005537803066555015
0.1,0.0001,6,0.7661741061174488,0.7167547026463202,0.6814176462085375,2977.8874511905674,0.2896255999512505,2.1345482728508416,0.03235623465784732,0.00017500000000000003,0.0,0.00017500000000000003,184.89276947341324,0.005408540327715711
0.1,0.0001,7,0.78017604286261,0.727794653304403,0.6500622721602106,2976.657481821661,0.22144772674073465,1.8960119329351408,0.034282415816621045,0.00017500000000000003,0.0,0.00017500000000000003,195.89951895212022,0.0051046577620459084
0.1,0.0001,8,0.7935983169283943,0.7545171516556191,0.574386407867837,2922.738673078368,0.2503461071755737,1.9876221585215936,0.031363048136133276,0.00017500000000000003,0.0,0.00017500000000000003,179.21741792076156,0.00557981479479933
0.1,0.0001,9,0.7571612123044366,0.7009952599171676,0.7320552446682248,2939.6942785881643,0.2619551839889027,2.038803747198444,0.030354140271800625,0.00017500000000000003,0.0,0.00017500000000000003,173.45223012457498,0.005765276118282197
0.1,0.0001,10,0.7563157894736842,0.7058590135233747,0.701303873226376,2924.0125563909774,0.2473790762887802,1.9839839165854325,0.03345877639373832,0.00017500000000000003,0.0,0.00017500000000000003,191.19300796421896,0.0052303167916430615
0.1,0.0001,11,0.7945913096323306,0.7400202219422862,0.6288603772759315,2954.285095715588,0.25731157764676027,2.0182300689712545,0.03168066847913963,0.00017500000000000003,0.0,0.00017500000000000003,181.0323913093693,0.005523873339832777
0.1,0.0001,12,0.7509668613027982,0.7009013829711029,0.7206838522790451,2949.243497383787,0.2282439005211927,1.9147408426036538,0.03292424904614064,0.00017500000000000003,0.0,0.00017500000000000003,188.1385659779465,0.005315231328579487
0.1,0.0001,13,0.769435772481535,0.7203286229818167,0.6744351712283317,2961.6909312419098,0.35345599430729635,2.3996967820412025,0.03238341475366874,0.00017500000000000003,0.0,0.00017500000000000003,185.04808430667848,0.005404000823605984
0.1,0.0001,14,0.7816225421891934,0.7279389259885491,0.655760789386819,3010.860272488001,0.22402574188890867,1.9115575636569369,0.03381314920115708,0.00017500000000000003,0.0,0.00017500000000000003,193.21799543518327,0.005175501369568131
0.1,0.0001,15,0.7829631291601227,0.7371612953889326,0.6337980638347446,2908.659486949368,0.2747927404125221,2.1011119900911277,0.03232322046855909,0.00017500000000000003,0.0,0.00017500000000000003,184.70411696319476,0.005414064485629554
0.1,0.0001,16,0.7869898928490007,0.7335290519420047,0.6331318543139749,2955.553841477316,0.23245737023535185,1.9319182547016465,0.033140791427766506,0.00017500000000000003,0.0,0.00017500000000000003,189.37595101580857,0.005280501534835977
0.1,0.0001,17,0.7723113844307785,0.7204181795912435,0.6710968753693975,2916.8520323983803,0.2876207673107274,2.1339416666531283,0.031833040128244415,0.00017500000000000003,0.0,0.00017500000000000003,181.90308644711092,0.005497432833778519
0.1,0.0001,18,0.7719245054195407,0.7218345813284668,0.6683908127627131,2948.401728189191,0.2678931710834149,2.0822462473874497,0.03173709808805653,0.00017500000000000003,0.0,0.00017500000000000003,181.35484621746588,0.005514051710539248
0.1,0.0001,19,0.7806393651268998,0.7319756531790931,0.6364475655801534,2911.960245564124,0.2867230926640332,2.145868106881296,0.034145063281452157,0.00017500000000000003,0.0,0.00017500000000000003,195.11464732258372,0.005125191848599129
0.1,0.0001,20,0.7719627571707464,0.7187946149682563,0.677048445168494,2920.558942784202,0.20716570256627165,1.8137889351361194,0.03435055828768941,0.00017500000000000003,0.0,0.00017500000000000003,196.28890450108233,0.00509453146392432
0.1,0.0001,21,0.7653255973738453,0.7230853049494795,0.653119285043656,2968.5101152759753,0.3015939432079904,2.2059243250766696,0.03432153393262384,0.00017500000000000003,0.0,0.00017500000000000003,196.12305104356477,0.0050988397063936675
0.1,0.0001,22,0.7847958493119783,0.7326177643097487,0.644253722508207,2924.9331528686366,0.23549155754153617,1.9392780042489672,0.03363783543521277,0.00017500000000000003,0.0,0.00017500000000000003,192.21620248693011,0.005202475062257021
0.1,0.0001,23,0.7759061513009475,0.7218500904963215,0.6669372878345756,2923.9862385321103,0.5059220550756436,3.0206932865903644,0.03256801735126814,0.00017500000000000003,0.0,0.00017500000000000003,186.10295629296076,0.005373369772943389
0.1,0.0001,24,0.786480846623938,0.7322512118513059,0.6520255018489759,2898.809211506931,0.28542235371423885,2.1424227659658874,0.03462065642973198,0.00017500000000000003,0.0,0.00017500000000000003,197.8323224556113,0.005054785727566715
0.1,0.0001,25,0.7813749615502922,0.7262208083762695,0.6666348455306561,2990.5359120270687,0.2599634958023671,2.00924329536762,0.03251943951562766,0.00017500000000000003,0.0,0.00017500000000000003,185.82536866072948,0.005381396561767351
0.1,0.0001,26,0.7950377562028047,0.7478126442064044,0.6076621437033491,2996.670981661273,0.2681929072132334,2.0765250375408923,0.03133953530519622,0.00017500000000000003,0.0,0.00017500000000000003,179.0830588868355,0.0055840011121985065
0.1,0.0001,27,0.7717358604091457,0.7155929622238643,0.6893825740526403,2924.3418321299637,0.33952238780329935,2.3452767388191162,0.03380431455313272,0.00017500000000000003,0.0,0.00017500000000000003,193.16751173218697,0.005176853970073544
0.1,0.0001,28,0.7983315475279351,0.7429758668261455,0.6269251643002071,2976.172049594367,0.19879630379728042,1.7902540376421439,0.030347933902332237,0.00017500000000000003,0.0,0.00017500000000000003,173.4167651561842,0.00576645515846966
0.1,0.0001,29,0.783410138248848,0.7347881616082841,0.6432667550378997,2938.183500793231,0.22652935126097873,1.8976191036936876,0.03157228492970391,0.00017500000000000003,0.0,0.00017500000000000003,180.41305674116518,0.005542836078846993
0.1,0.001,0,0.2990711131414649,0.23973533785500933,2.6875134066684834,2961.0665448454392,0.3069004698190838,2.2205610790412145,0.033216320850808355,0.00175,0.0,0.00175,18.98075477189049,0.052684943882260575
0.1,0.001,1,0.2714976575487381,0.21386845398512982,2.784762079986473,2939.083345927157,0.22154518403112888,1.8756160413015457,0.03436279243832462,0.00175,0.0,0.00175,19.635881393328354,0.05092717662980833
0.1,0.001,2,0.25059029629065427,0.19691003537739044,2.945378014468725,2961.93350597913,0.24322457538801245,1.9657516168342086,0.03181073323302959,0.00175,0.0,0.00175,18.177561847445478,0.05501287842629629
