p_s,shape,rep,stake_top_jaccard,stake_confidence,stake_top1_hit,bandwidth_overhead,latency,latency_overhead,eta,inv_eta,sigma_d,sigma_Z,sigma_eps,sigma_noise
0.05,1.3333333333333333,31,0.1393876848985208,0.0072,1.0,1477.7071391437357,,,,,,,,
0.05,1.3333333333333333,32,0.1775713794289646,0.00748,1.0,1477.8909556565725,,,,,,,,
0.05,1.3333333333333333,33,0.18535947712418302,0.006959999999999999,0.44,1476.3811600785923,,,,,,,,
0.05,1.3333333333333333,34,0.14079807361541108,0.00644,0.56,1476.5107840335547,,,,,,,,
0.05,1.3333333333333333,35,0.20361344537815124,0.006959999999999999,0.4,1474.8103663065929,,,,,,,,
0.05,1.3333333333333333,36,0.17647058823529413,0.0070799999999999995,0.48,1474.135817455246,,,,,,,,
0.05,1.3333333333333333,37,0.07368421052631578,0.00768,1.0,1477.6989051014625,,,,,,,,
0.05,1.3333333333333333,38,0.19542483660130722,0.007200000000000001,0.96,1480.0793865839275,,,,,,,,
0.05,1.3333333333333333,39,0.19542483660130722,0.006639999999999999,1.0,1477.8901125700527,,,,,,,,
0.05,1.3333333333333333,40,0.23124183006535948,0.0068000000000000005,0.76,1477.301144644254,,,,,,,,
0.05,1.3333333333333333,41,0.18209150326797385,0.0072,0.92,1476.1226490783654,,,,,,,,
0.05,1.3333333333333333,42,0.11074991400068798,0.00736,0.64,1476.1079063421726,,,,,,,,
0.05,1.3333333333333333,43,0.11592707258341933,0.00748,0.72,1475.5001844174174,,,,,,,,
0.05,1.3333333333333333,44,0.09708978328173375,0.00804,0.04,1473.7702562060285,,,,,,,,
0.05,1.3333333333333333,45,0.1888510491916065,0.00812,1.0,1475.3821854506882,,,,,,,,
0.05,1.3333333333333333,46,0.1501203990368077,0.007320000000000001,0.2,1473.8115620150184,,,,,,,,
0.05,1.3333333333333333,47,0.09690746474028207,0.00792,0.16,1479.0921080632286,,,,,,,,
0.05,1.3333333333333333,48,0.18047127622979015,0.006880000000000001,1.0,1479.8069894772225,,,,,,,,
0.05,1.3333333333333333,49,0.10741658066735466,0.008280000000000001,0.16,1479.566751937927,,,,,,,,
0.05,1.3333333333333333,50,0.09373237014103887,0.006999999999999999,0.48,1473.527240019254,,,,,,,,
0.05,1.3333333333333333,51,0.2195424836601307,0.00736,1.0,1474.6853574681631,,,,,,,,
0.05,1.3333333333333333,52,0.24648926237161528,0.00656,0.92,1475.3561049678983,,,,,,,,
0.05,1.3333333333333333,53,0.22820728291316528,0.006679999999999999,1.0,1474.996376149279,,,,,,,,
0.05,1.3333333333333333,54,0.09186102511179911,0.00736,0.36,1472.9994011114093,,,,,,,,
0.05,1.3333333333333333,55,0.15768833849329206,0.00732,0.84,1475.7491033564763,,,,,,,,
0.05,1.3333333333333333,56,0.173921568627451,0.00756,0.88,1478.5632222350587,,,,,,,,
0.05,1.3333333333333333,57,0.1854248366013072,0.0066,1.0,1475.5122577009336,,,,,,,,
0.05,1.3333333333333333,58,0.09658066735466116,0.0076,0.2,1476.574393374529,,,,,,,,
0.05,1.3333333333333333,59,0.31190476190476185,0.006920000000000001,1.0,1476.6080173892922,,,,,,,,
0.05,1.3333333333333333,60,0.11776745786033711,0.00592,1.0,1473.3112618260973,,,,,,,,
0.05,1.3333333333333333,61,0.07970760233918128,0.0074,0.36,1468.7279305354791,,,,,,,,
0.05,1.3333333333333333,62,0.12887856897144823,0.00812,0.24,1476.6477693038867,,,,,,,,
0.05,1.3333333333333333,63,0.07419332645338836,0.00736,0.72,1478.9575649965482,,,,,,,,
0.05,1.3333333333333333,64,0.048503611971104234,0.00724,0.04,1478.4648659640004,,,,,,,,
0.05,1.3333333333333333,65,0.14093223254213966,0.00772,0.8,1476.485462950999,,,,,,,,
0.05,1.3333333333333333,66,0.10924664602683178,0.00804,0.44,1479.59762266565,,,,,,,,
0.05,1.3333333333333333,67,0.15373925008599928,0.0068,0.12,1477.6889330962583,,,,,,,,
0.05,1.3333333333333333,68,0.20094746670598065,0.0074,0.44,1473.5134337363509,,,,,,,,
0.05,1.3333333333333333,69,0.09088407292741658,0.008,1.0,1475.0501510263773,,,,,,,,
0.05,1.3333333333333333,70,0.17241830065359479,0.0051600000000000005,1.0,1479.2464492052945,,,,,,,,
0.05,1.3333333333333333,71,0.11565187478500173,0.00384,1.0,1490.6982069512344,,,,,,,,
0.05,1.3333333333333333,72,0.12354661162710698,0.006880000000000001,0.52,1476.0195722355975,,,,,,,,
0.05,1.3333333333333333,73,0.07292397660818713,0.0078000000000000005,0.6,1477.1747277779566,,,,,,,,
0.05,1.3333333333333333,74,0.20596147230822154,0.00768,0.96,1477.2945875725304,,,,,,,,
0.05,1.3333333333333333,75,0.2839495798319328,0.00776,1.0,1474.1676417278359,,,,,,,,
0.05,1.3333333333333333,76,0.19368765049879602,0.00752,0.24,1478.548081251245,,,,,,,,
0.05,1.3333333333333333,77,0.08382524939800481,0.00816,0.72,1473.203665305487,,,,,,,,
0.05,1.3333333333333333,78,0.2675350140056022,0.00572,1.0,1479.2724362398992,,,,,,,,
0.05,1.3333333333333333,79,0.2450513538748833,0.008440000000000001,0.72,1477.5575985391167,,,,,,,,
0.05,1.3333333333333333,80,0.10144478844169245,0.0074,1.0,1480.1431579574987,,,,,,,,
0.05,1.3333333333333333,81,0.22869281045751635,0.006960000000000001,0.96,1471.1115612454648,,,,,,,,
0.05,1.3333333333333333,82,0.09850361197110422,0.005520000000000001,1.0,1478.2037173448311,,,,,,,,
0.05,1.3333333333333333,83,0.25750700280112043,0.00812,1.0,1479.0303979974258,,,,,,,,
0.05,1.3333333333333333,84,0.19411764705882356,0.0044800000000000005,1.0,1479.6946403734883,,,,,,,,
0.05,1.3333333333333333,85,0.1372549019607843,0.00736,0.96,1473.9326741561765,,,,,,,,
0.05,1.3333333333333333,86,0.22451422674332894,0.00724,0.92,1477.4547665282394,,,,,,,,
0.05,1.3333333333333333,87,0.13093223254213965,0.006840000000000001,0.84,1479.0177507615215,,,,,,,,
0.05,1.3333333333333333,88,0.23408963585434175,0.00756,0.24,1479.6426391588245,,,,,,,,
0.05,1.3333333333333333,89,0.28624649859943974,0.00724,0.48,1477.7811367424094,,,,,,,,
0.05,1.3333333333333333,90,0.13209494324045407,0.00684,0.48,1476.5593547184603,,,,,,,,
0.05,1.3333333333333333,91,0.16341245270037838,0.006599999999999999,0.28,1476.2143365337417,,,,,,,,
0.05,1.3333333333333333,92,0.15942552459580325,0.00784,0.44,1471.0056377184944,,,,,,,,
0.05,1.3333333333333333,93,0.16852425180598551,0.008400000000000001,0.6,1475.91128112465,,,,,,,,
0.05,1.3333333333333333,94,0.09382524939800481,0.00672,1.0,1475.4568367335166,,,,,,,,
0.05,1.3333333333333333,95,0.13345373237014102,0.006920000000000002,1.0,1475.7820033916473,,,,,,,,
0.05,1.3333333333333333,96,0.1715170278637771,0.00748,0.92,1477.2648581394672,,,,,,,,
0.05,1.3333333333333333,97,0.12679738562091503,0.00748,0.96,1473.5900166722347,,,,,,,,
0.05,1.3333333333333333,98,0.20890756302521007,0.0068000000000000005,0.88,1481.7099705529033,,,,,,,,
0.05,1.3333333333333333,99,0.08484348125214998,0.00816,0.08,1470.2004416180373,,,,,,,,
0.05,1.3333333333333333,100,0.19599390633446362,0.007039999999999999,0.76,1475.2287855239288,,,,,,,,
0.05,1.3333333333333333,101,0.13290333677330582,0.00736,1.0,1478.6427053524033,,,,,,,,
0.05,1.3333333333333333,102,0.25600373482726424,0.0078000000000000005,1.0,1478.910868971118,,,,,,,,
0.05,1.3333333333333333,103,0.21254901960784317,0.0070799999999999995,0.84,1477.0596308312042,,,,,,,,
0.05,1.3333333333333333,104,0.07657378740970072,0.0074,1.0,1476.8679237941792,,,,,,,,
0.05,1.3333333333333333,105,0.14635362917096661,0.006440000000000001,1.0,1477.6175859495215,,,,,,,,
0.05,1.3333333333333333,106,0.26770092652445593,0.006919999999999999,1.0,1480.741139254858,,,,,,,,
0.05,1.3333333333333333,107,0.20986928104575164,0.006999999999999999,1.0,1478.317478697082,,,,,,,,
0.05,1.3333333333333333,108,0.1663020295837633,0.0058000000000000005,0.6,1478.4404180578242,,,,,,,,
0.05,1.3333333333333333,109,0.10084279325765393,0.0062,1.0,1478.1691921775266,,,,,,,,
0.05,1.3333333333333333,110,0.1635706914344685,0.00636,1.0,1474.5139522101554,,,,,,,,
0.05,1.3333333333333333,111,0.13611971104231166,0.00736,0.56,1476.4628884084682,,,,,,,,
0.05,1.3333333333333333,112,0.14822497420020642,0.00772,0.8,1475.3052023420462,,,,,,,,
0.05,1.3333333333333333,113,0.20884220354808591,0.00788,0.28,1476.6070867492083,,,,,,,,
0.05,1.3333333333333333,114,0.1178500171998624,0.006520000000000001,0.12,1476.3448465010597,,,,,,,,
0.05,1.3333333333333333,115,0.17500859993120055,0.00676,0.88,1477.3225664859935,,,,,,,,
0.05,1.3333333333333333,116,0.05898864809081527,0.006840000000000001,0.04,1480.348845853244,,,,,,,,
0.05,1.3333333333333333,117,0.18824905400756795,0.00736,1.0,1475.7758882591704,,,,,,,,
0.05,1.3333333333333333,118,0.14582043343653253,0.006559999999999999,1.0,1471.7553402777808,,,,,,,,
0.05,1.3333333333333333,119,0.16243697478991595,0.00792,1.0,1478.5033138521983,,,,,,,,
0.05,1.5,0,0.10238734090127279,0.006400000000000001,1.0,1478.8859192820462,,,,,,,,
0.05,1.5,1,0.041953904368765046,0.0072,0.0,1478.9837502931885,,,,,,,,
0.05,1.5,2,0.06160302717578259,0.00668,0.14,1470.4465523973633,,,,,,,,
0.05,1.5,3,0.27514472455648925,0.007680000000000001,0.2,1470.5148200543201,,,,,,,,
0.05,1.5,4,0.12480220158238733,0.008,1.0,1477.0998212437553,,,,,,,,
0.05,1.5,5,0.061603027175782595,0.006160000000000001,0.36,1477.7145201091264,,,,,,,,
0.05,1.5,6,0.1551014791881665,0.00768,0.24,1476.4582912503495,,,,,,,,
0.05,1.5,7,0.06968008255933954,0.0076,0.0,1474.5684424906412,,,,,,,,
0.05,1.5,8,0.10658066735466117,0.00796,0.36,1481.9207889393208,,,,,,,,
0.05,1.5,9,0.10257997936016511,0.00764,0.96,1471.5704603475467,,,,,,,,
0.05,1.5,10,0.13514275885792915,0.007200000000000001,0.16,1473.8456457944994,,,,,,,,
0.05,1.5,11,0.0870829033367733,0.005840000000000001,1.0,1482.59519857163,,,,,,,,
0.05,1.5,12,0.12932232542139663,0.007440000000000001,0.96,1471.482566508982,,,,,,,,
0.05,1.5,13,0.1637716841122414,0.0078000000000000005,0.2,1476.07811015319,,,,,,,,
0.05,1.5,14,0.1702889576883385,0.008520000000000002,0.86,1474.2794165359842,,,,,,,,
0.05,1.5,15,0.24823529411764703,0.005840000000000001,1.0,1478.2837538364984,,,,,,,,
0.05,1.5,16,0.11489164086687306,0.0082,0.16,1477.5720648114566,,,,,,,,
0.05,1.5,17,0.12038183694530444,0.00724,1.0,1475.5980716601337,,,,,,,,
0.05,1.5,18,0.16498108015135882,0.0078000000000000005,0.84,1475.4280171302794,,,,,,,,
0.05,1.5,19,0.12399036807705538,0.0074,1.0,1478.4863715068996,,,,,,,,
0.05,1.5,20,0.09910560715514276,0.006840000000000001,1.0,1473.7376513445772,,,,,,,,
0.05,1.5,21,0.10780873753009976,0.00736,0.68,1476.5695225378042,,,,,,,,
0.05,1.5,22,0.15618507051943584,0.00644,1.0,1478.5473462875955,,,,,,,,
0.05,1.5,23,0.0739594083247334,0.008,0.8,1476.8933868596882,,,,,,,,
0.05,1.5,24,0.16896800825593394,0.006959999999999999,1.0,1475.0999396707982,,,,,,,,
0.05,1.5,25,0.12895228266745296,0.0065200000000000015,1.0,1479.6470314606513,,,,,,,,
0.05,1.5,26,0.06641554867561059,0.00712,0.12,1479.9791347547568,,,,,,,,
0.05,1.5,27,0.13089095287237704,0.00796,0.68,1479.0782504482506,,,,,,,,
0.05,1.5,28,0.1367217062263502,0.0076,1.0,1476.1272230528757,,,,,,,,
0.05,1.5,29,0.08593051255589955,0.00716,0.48,1473.982620992334,,,,,,,,
0.05,1.5,30,0.19773993808049536,0.00756,0.76,1480.1215839208476,,,,,,,,
0.05,1.5,31,0.14500859993120058,0.005920000000000001,0.92,1477.31060298985,,,,,,,,
0.05,1.5,32,0.09626418988648093,0.00792,0.16,1478.1802166927632,,,,,,,,
0.05,1.5,33,0.0908668730650155,0.00636,0.24,1474.534335702927,,,,,,,,
0.05,1.5,34,0.22250233426704014,0.00644,1.0,1475.7587973217808,,,,,,,,
0.05,1.5,35,0.08380804953560371,0.006559999999999999,0.4,1473.3701137266146,,,,,,,,
0.05,1.5,36,0.10039903680770554,0.00768,0.24,1478.3241622978167,,,,,,,,
0.05,1.5,37,0.08156174750601995,0.00736,0.2,1472.7964651635766,,,,,,,,
0.05,1.5,38,0.11804265565875474,0.00748,0.52,1472.6686951877878,,,,,,,,
0.05,1.5,39,0.19058823529411764,0.006959999999999999,0.76,1475.0302962967573,,,,,,,,
0.05,1.5,40,0.1552425180598555,0.00756,1.0,1478.993936881827,,,,,,,,
0.05,1.5,41,0.06815273477812177,0.00764,0.16,1475.539609623944,,,,,,,,
0.05,1.5,42,0.18881812374072435,0.00708,0.72,1473.2717216713388,,,,,,,,
0.05,1.5,43,0.1347746818025456,0.0074,1.0,1473.110482157888,,,,,,,,
0.05,1.5,44,0.11652906776745786,0.008280000000000001,0.92,1479.7385889420132,,,,,,,,
0.05,1.5,45,0.10864465084279326,0.0068,0.4,1475.1369414237297,,,,,,,,
0.05,1.5,46,0.13056415548675612,0.0074399999999999996,0.2,1475.5745312089548,,,,,,,,
0.05,1.5,47,0.1003061575507396,0.00684,0.52,1473.8312735726463,,,,,,,,
0.05,1.5,48,0.0786377708978328,0.0076,0.96,1474.8880268788039,,,,,,,,
0.05,1.5,49,0.10694874441004475,0.00768,1.0,1474.6931456723223,,,,,,,,
0.05,1.5,50,0.10570347437220501,0.0067599999999999995,0.56,1472.3157758090895,,,,,,,,
0.05,1.5,51,0.14836601307189543,0.0076,0.88,1475.242150238323,,,,,,,,
0.05,1.5,52,0.14593739250086,0.00724,0.32,1474.3042373674223,,,,,,,,
0.05,1.5,53,0.06366701066391468,0.00756,0.0,1478.385890417902,,,,,,,,
0.05,1.5,54,0.1282249742002064,0.00752,1.0,1474.7887742415455,,,,,,,,
0.05,1.5,55,0.10378396972824218,0.00688,1.0,1476.8619809928039,,,,,,,,
0.05,1.5,56,0.047953216374269,0.0064800000000000005,0.0,1475.3976975464966,,,,,,,,
0.05,1.5,57,0.05192982456140351,0.008400000000000001,0.12,1473.9771402095193,,,,,,,,
0.05,1.5,58,0.09558651530787754,0.0076,0.52,1473.4370757463041,,,,,,,,
0.05,1.5,59,0.09377364981080151,0.00712,1.0,1476.0721928720297,,,,,,,,
0.05,1.5,60,0.09952184382524941,0.00716,0.36,1475.5534516182995,,,,,,,,
0.05,1.5,61,0.205359477124183,0.00712,0.88,1481.622785916339,,,,,,,,
0.05,1.5,62,0.14396284829721362,0.006999999999999999,0.68,1477.3039749068466,,,,,,,,
0.05,1.5,63,0.07657378740970072,0.0070799999999999995,1.0,1475.4728213640165,,,,,,,,
0.05,1.5,64,0.14239422084623324,0.00616,0.68,1477.5845476427758,,,,,,,,
0.05,1.5,65,0.12241142070863431,0.00764,0.2,1474.617482530576,,,,,,,,
0.05,1.5,66,0.12502579979360165,0.00808,0.48,1473.4522645555073,,,,,,,,
0.05,1.5,67,0.06949776401788785,0.00736,0.08,1477.1916111778482,,,,,,,,
0.05,1.5,68,0.11024079807361539,0.00784,0.48,1474.9082126716867,,,,,,,,
0.05,1.5,69,0.04584795321637427,0.008560000000000002,0.12,1478.7802439197644,,,,,,,,
0.05,1.5,70,0.09671482628138976,0.00764,0.64,1475.985702462545,,,,,,,,
0.05,1.5,71,0.10051599587203301,0.006959999999999999,1.0,1478.6812198417276,,,,,,,,
0.05,1.5,72,0.14266941864465083,0.0082,0.74,1475.3948704103275,,,,,,,,
0.05,1.5,73,0.1640660474716202,0.00748,0.96,1475.672303257252,,,,,,,,
0.05,1.5,74,0.08979704162366701,0.006600000000000002,0.32,1478.7327566813285,,,,,,,,
0.05,1.5,75,0.12120743034055728,0.008,0.96,1477.655560329488,,,,,,,,
0.05,1.5,76,0.04121087031303749,0.006920000000000002,0.04,1473.4348636474501,,,,,,,,
0.05,1.5,77,0.10780873753009976,0.00712,1.0,1474.7378132859833,,,,,,,,
0.05,1.5,78,0.038830409356725146,0.00772,0.0,1474.1575811922519,,,,,,,,
0.05,1.5,79,0.10831785345717235,0.00724,0.6,1476.472829398304,,,,,,,,
0.05,1.5,80,0.1891311612364244,0.00772,0.68,1476.3679397493293,,,,,,,,
0.05,1.5,81,0.08671482628138977,0.00764,0.36,1471.4666316060163,,,,,,,,
0.05,1.5,82,0.12489164086687307,0.006400000000000001,0.32,1478.8338333488311,,,,,,,,
0.05,1.5,83,0.10574475404196766,0.0074,0.88,1474.9863212677947,,,,,,,,
0.05,1.5,84,0.06528723770209838,0.007039999999999999,0.08,1479.6196921122403,,,,,,,,
0.05,1.5,85,0.02760233918128655,0.00612,0.0,1477.2007753356488,,,,,,,,
0.05,1.5,86,0.15813209494324046,0.006920000000000001,1.0,1480.4215217835838,,,,,,,,
0.05,1.5,87,0.1410732714138287,0.0074399999999999996,1.0,1474.0758024113986,,,,,,,,
0.05,1.5,88,0.24988795518207282,0.0070799999999999995,0.84,1479.1551113902276,,,,,,,,
0.05,1.5,89,0.12491916064671481,0.00716,1.0,1478.1153108616375,,,,,,,,
0.05,1.5,90,0.10470932232542139,0.007039999999999999,0.2,1476.3292805445076,,,,,,,,
0.05,1.5,91,0.07368421052631578,0.00712,1.0,1474.418730428568,,,,,,,,
0.05,1.5,92,0.030175438596491223,0.00784,0.08,1480.8040764237023,,,,,,,,
0.05,1.5,93,0.05216374269005848,0.00764,0.08,1476.5755480463954,,,,,,,,
0.05,1.5,94,0.1349157206742346,0.00684,1.0,1480.1578573512345,,,,,,,,
0.05,1.5,95,0.1799105607155143,0.00624,1.0,1476.1463491949294,,,,,,,,
0.05,1.5,96,0.04986584107327142,0.00748,0.16,1475.3730905652194,,,,,,,,
0.05,1.5,97,0.10378396972824218,0.006680000000000002,1.0,1479.2232727175228,,,,,,,,
0.05,1.5,98,0.09088407292741658,0.0074399999999999996,1.0,1475.6424144190462,,,,,,,,
0.05,1.5,99,0.15065359477124185,0.00784,0.8,1481.6938054196737,,,,,,,,
0.05,1.5,100,0.1428138974888201,0.007000000000000002,0.52,1473.9776527657093,,,,,,,,
0.05,1.5,101,0.12231854145166839,0.00756,0.12,1480.4746235653968,,,,,,,,
0.05,1.5,102,0.21434615951643818,0.0068000000000000005,1.0,1480.1838477554927,,,,,,,,
0.05,1.5,103,0.0999656002751978,0.00732,1.0,1471.0830995614242,,,,,,,,
0.05,1.5,104,0.10841073271413829,0.0070799999999999995,1.0,1471.876907971059,,,,,,,,
0.05,1.5,105,0.09039903680770552,0.0074,0.0,1478.0533776711468,,,,,,,,
0.05,1.5,106,0.19485036119711044,0.0076,0.52,1476.817438781721,,,,,,,,
0.05,1.5,107,0.08620571035431718,0.006800000000000001,1.0,1473.271049261764,,,,,,,,
0.05,1.5,108,0.11262125902992777,0.00776,1.0,1478.306610731181,,,,,,,,
0.05,1.5,109,0.10546955624355006,0.00656,0.84,1474.6055098650627,,,,,,,,
0.05,1.5,110,0.03091847265221878,0.00776,0.0,1472.3394428412662,,,,,,,,
0.05,1.5,111,0.19053663570691434,0.00724,1.0,1473.697349453635,,,,,,,,
0.05,1.5,112,0.23274509803921567,0.008640000000000002,0.52,1477.5024136737213,,,,,,,,
0.05,1.5,113,0.05660818713450293,0.007000000000000001,0.04,1475.5117262538015,,,,,,,,
0.05,1.5,114,0.10139318885448917,0.006679999999999999,1.0,1473.73760152088,,,,,,,,
0.05,1.5,115,0.0360233918128655,0.0074,0.04,1472.1354227847537,,,,,,,,
0.05,1.5,116,0.20320261437908496,0.006919999999999999,0.6,1475.0520533242006,,,,,,,,
0.05,1.5,117,0.12294461644306845,0.00672,1.0,1478.2170966795259,,,,,,,,
0.05,1.5,118,0.049807361541107674,0.006880000000000001,0.04,1477.79179104253,,,,,,,,
0.05,1.5,119,0.054310285517715856,0.00788,0.04,1474.153723192635,,,,,,,,
0.05,2.0,0,0.02549707602339181,0.0070799999999999995,0.04,1477.446966982115,,,,,,,,
0.05,2.0,1,0.18366013071895426,0.00656,0.56,1477.881363468489,,,,,,,,
0.05,2.0,2,0.02573099415204678,0.0072,0.0,1475.429356937829,,,,,,,,
0.05,2.0,3,0.06530443756449948,0.00788,0.08,1472.7945263217005,,,,,,,,
0.05,2.0,4,0.036725146198830404,0.006360000000000001,0.16,1478.2398133170498,,,,,,,,
0.05,2.0,5,0.032514619883040934,0.00756,0.08,1478.5756915991794,,,,,,,,
0.05,2.0,6,0.023391812865497075,0.008280000000000001,0.12,1477.4232663453524,,,,,,,,
0.05,2.0,7,0.03676642586859305,0.0071600000000000006,0.0,1478.3412214253503,,,,,,,,
0.05,2.0,8,0.037743378052975576,0.00764,0.04,1479.5400092759894,,,,,,,,
0.05,2.0,9,0.030175438596491223,0.00752,0.0,1478.5265715662658,,,,,,,,
0.05,2.0,10,0.05243894048847609,0.008280000000000001,0.12,1477.5561262462863,,,,,,,,
0.05,2.0,11,0.030175438596491223,0.00736,0.04,1476.5574036133785,,,,,,,,
0.05,2.0,12,0.021520467836257308,0.0076,0.0,1471.342102855973,,,,,,,,
0.05,2.0,13,0.051678706570347434,0.008,0.2,1474.5314592997854,,,,,,,,
0.05,2.0,14,0.02413484692122463,0.008320000000000001,0.04,1474.9313329943054,,,,,,,,
0.05,2.0,15,0.11831785345717234,0.00712,0.6,1476.1582795259776,,,,,,,,
0.05,2.0,16,0.04776057791537668,0.00668,0.04,1470.957354671109,,,,,,,,
0.05,2.0,17,0.008421052631578947,0.00836,0.0,1471.6056003897727,,,,,,,,
0.05,2.0,18,0.04957344341245269,0.0068,0.0,1468.9439384608295,,,,,,,,
0.05,2.0,19,0.03746818025455796,0.009120000000000001,0.08,1474.3976447763378,,,,,,,,
0.05,2.0,20,0.029707602339181287,0.008600000000000002,0.08,1476.9494845924369,,,,,,,,
0.05,2.0,21,0.06694186446508428,0.00724,1.0,1480.1624802762617,,,,,,,,
0.05,2.0,22,0.08152734778121776,0.00672,0.68,1476.3885092296891,,,,,,,,
0.05,2.0,23,0.03859649122807017,0.00712,0.24,1472.6369253102855,,,,,,,,
0.05,2.0,24,0.028111455108359135,0.0063999999999999994,0.12,1474.6354363581484,,,,,,,,
0.05,2.0,25,0.1433608531131751,0.00664,0.8,1475.8307159789101,,,,,,,,
0.05,2.0,26,0.014736842105263158,0.00752,0.0,1475.5951212989085,,,,,,,,
0.05,2.0,27,0.036491228070175435,0.00736,0.08,1470.594174920147,,,,,,,,
0.05,2.0,28,0.023625730994152043,0.0070799999999999995,0.04,1473.810992934283,,,,,,,,
0.05,2.0,29,0.014736842105263158,0.00748,0.0,1481.3960934121556,,,,,,,,
0.05,2.0,30,0.06694186446508428,0.006919999999999999,1.0,1477.2467363992266,,,,,,,,
0.05,2.0,31,0.05197110423116615,0.00732,0.36,1473.64841479996,,,,,,,,
0.05,2.0,32,0.023625730994152043,0.007000000000000001,0.04,1472.8060869554881,,,,,,,,
0.05,2.0,33,0.016842105263157894,0.00628,0.0,1476.0942327809526,,,,,,,,
0.05,2.0,34,0.07292397660818713,0.00816,0.6,1475.5263551285473,,,,,,,,
0.05,2.0,35,0.03910560715514275,0.00712,0.0,1477.3038417476532,,,,,,,,
0.05,2.0,36,0.0343859649122807,0.006959999999999999,0.04,1475.4816965486339,,,,,,,,
0.05,2.0,37,0.02783625730994152,0.00708,0.04,1475.9902805334773,,,,,,,,
0.05,2.0,38,0.04935672514619882,0.0068000000000000005,0.2,1474.437881857736,,,,,,,,
0.05,2.0,39,0.027602339181286545,0.006639999999999999,0.0,1474.1178998830053,,,,,,,,
0.05,2.0,40,0.037234262125902994,0.00752,0.04,1475.2958749757076,,,,,,,,
0.05,2.0,41,0.06694186446508428,0.00728,0.96,1472.2598330009848,,,,,,,,
0.05,2.0,42,0.0412108703130375,0.00748,0.12,1479.5600915631335,,,,,,,,
0.05,2.0,43,0.06900584795321638,0.00764,0.96,1478.2734731826702,,,,,,,,
0.05,2.0,44,0.05023391812865497,0.006919999999999999,0.12,1471.1681313149495,,,,,,,,
0.05,2.0,45,0.1069487444100447,0.0074399999999999996,0.88,1474.0539381671347,,,,,,,,
0.05,2.0,46,0.029941520467836255,0.00728,0.04,1475.1815034221538,,,,,,,,
0.05,2.0,47,0.023391812865497075,0.007039999999999999,0.0,1473.8010878495104,,,,,,,,
0.05,2.0,48,0.06132782937736498,0.0074,0.12,1479.9900667344905,,,,,,,,
0.05,2.0,49,0.05116959064327485,0.00732,0.28,1476.017062725735,,,,,,,,
0.05,2.0,50,0.032280701754385965,0.0066,0.0,1477.0059710249259,,,,,,,,
0.05,2.0,51,0.043274853801169584,0.006639999999999999,0.0,1477.726183511963,,,,,,,,
0.05,2.0,52,0.03625730994152047,0.00788,0.0,1474.6537294841132,,,,,,,,
0.05,2.0,53,0.04565531475748194,0.00708,0.08,1473.1262304767185,,,,,,,,
0.05,2.0,54,0.04491228070175438,0.00724,0.16,1477.8855239122017,,,,,,,,
0.05,2.0,55,0.02807017543859649,0.00688,0.04,1475.0512677898075,,,,,,,,
0.05,2.0,56,0.0655796353629171,0.00772,0.68,1472.8189908205093,,,,,,,,
0.05,2.0,57,0.017076023391812866,0.00792,0.0,1478.0366378448377,,,,,,,,
0.05,2.0,58,0.023625730994152043,0.00764,0.0,1476.322792930669,,,,,,,,
0.05,2.0,59,0.051228070175438595,0.0074,0.36,1478.910035485955,,,,,,,,
0.05,2.0,60,0.076281389748882,0.00736,0.16,1472.48808395741,,,,,,,,
0.05,2.0,61,0.00631578947368421,0.00716,0.0,1482.4014410386592,,,,,,,,
