width,mix_scale,attack,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,0.03,mixnet_attribution,5,0.026598969384662018,0.015064579901156257,6.3387130485665955,2947.0125795695667,0.31258825003169477,2.244650980073571,0.03464110188510806,0.0525,0.0,0.0525,0.6598305120972964,1.5155407057813408
1,0.03,mixnet_attribution,6,0.026498565604710856,0.01434674132261392,6.376728887986141,2936.3795862902007,0.32083616315503605,2.255103293302964,0.030961091281816733,0.0525,0.0,0.0525,0.5897350720346044,1.6956766646927894
1,0.03,mixnet_attribution,7,0.02849919558722133,0.015441121145331936,6.349803727433628,2979.8149850609057,0.3333022197475657,2.313464585919,0.03511738843371851,0.0525,0.0,0.0525,0.6689026368327335,1.4949858842462014
1,0.03,mixnet_attribution,8,0.026081620128873887,0.014946710775382817,6.374607734036343,2984.247545259282,0.3636364111152943,2.4538645752738306,0.03217608068678817,0.0525,0.0,0.0525,0.6128777273673938,1.631646828308615
1,0.03,mixnet_attribution,9,0.025757921130613176,0.014266097936791275,6.378233965051555,2955.186839905782,0.38505751290358603,2.53540854341895,0.030833189516591388,0.0525,0.0,0.0525,0.587298847935074,1.7027106447015372
1,0.03,mixnet_attribution,10,0.024977293369663943,0.01494365564200162,6.366147766976624,2943.5299727520437,0.35460806178161874,2.414808083185032,0.03275142694765417,0.0525,0.0,0.0525,0.6238367037648413,1.6029835916434878
1,0.03,mixnet_attribution,11,0.02459698781503065,0.014173030761799514,6.392030260438972,2943.7379853174903,0.43100831014453433,2.721109596407849,0.029696436924124874,0.0525,0.0,0.0525,0.5656464176023785,1.7678888593314677
1,0.03,mixnet_attribution,12,0.027364709489498696,0.015309587806411885,6.368313341613432,2980.696841943891,0.34368179613375105,2.3685521024010936,0.03287366832406719,0.0525,0.0,0.0525,0.6261651109346132,1.5970228659137546
1,0.03,mixnet_attribution,13,0.025051554265638126,0.014205454530258232,6.365658365507905,2969.993966241503,0.33528876639320515,2.343970173280457,0.03203261899072134,0.0525,0.0,0.0525,0.6101451236327874,1.6389543426095539
1,0.03,mixnet_attribution,14,0.029576823904140754,0.015331815987717419,6.341345732165947,2949.535037160625,0.3207628026138991,2.2811216132500816,0.03501077911145406,0.0525,0.0,0.0525,0.6668719830753155,1.4995381803092807
1,0.03,mixnet_attribution,15,0.02401729863309908,0.014857133049908799,6.368635821071679,3003.8744304579504,0.3312068291124888,2.318861558317153,0.03279753632753933,0.0525,0.0,0.0525,0.6247149776674159,1.6007299900729728
1,0.03,mixnet_attribution,16,0.024418073938840712,0.01473795933411661,6.35960695841339,2957.440818499924,0.31987462981487624,2.246383305604505,0.032665012954438764,0.0525,0.0,0.0525,0.6221907229416908,1.6072242210106304
1,0.03,mixnet_attribution,17,0.023318248063204726,0.015502067536368791,6.362092814024833,2983.183861317788,0.3065977180667687,2.2094176951083915,0.034275589381843205,0.0525,0.0,0.0525,0.6528683691779659,1.531702326548783
1,0.03,mixnet_attribution,18,0.02508361204013378,0.014310174134055264,6.3699435985961,2955.946184250532,0.3289584221492987,2.306411802042278,0.03186287254699997,0.0525,0.0,0.0525,0.6069118580380947,1.647685717053879
1,0.03,mixnet_attribution,19,0.021742412803865317,0.014211314935247896,6.374177664428729,2936.8558055261965,0.3301256944250781,2.3181604924029013,0.03150064430444825,0.0525,0.0,0.0525,0.600012272465681,1.6666325771814894
1,0.03,mixnet_attribution,20,0.026176402855607583,0.015243434874044623,6.360897828341452,2985.1514546710678,0.32515115386922844,2.301213044498025,0.03312672910702487,0.0525,0.0,0.0525,0.6309853163242832,1.5848229334802277
1,0.03,mixnet_attribution,21,0.028203001281954604,0.015143244381039882,6.353369865769463,2932.6437674383533,0.33246157120447606,2.3424364055956373,0.03303298985540445,0.0525,0.0,0.0525,0.6291998067696085,1.5893202592259628
1,0.03,mixnet_attribution,22,0.025355737208598243,0.01414996101170272,6.378869800254579,2943.4515591886166,0.37376293051056564,2.4765919729968338,0.030931544335112696,0.0525,0.0,0.0525,0.5891722730497657,1.6972964372943817
1,0.03,mixnet_attribution,23,0.026525803754655318,0.014691016112637015,6.369689979897283,2955.8099870791216,0.30539491068338975,2.214771344698581,0.03227726077575183,0.0525,0.0,0.0525,0.6148049671571778,1.626532076707092
1,0.03,mixnet_attribution,24,0.023407317627452465,0.014619854590201844,6.365081224000277,2946.1849859859103,0.33974562893854454,2.3444006512960494,0.032443024818630484,0.0525,0.0,0.0525,0.6179623774977235,1.6182214911678565
1,0.03,mixnet_attribution,25,0.02451719975859988,0.01432369401488111,6.372761981475338,2933.669206397103,0.3142773529107217,2.2605809364994385,0.03117063441636944,0.0525,0.0,0.0525,0.5937263698356084,1.6842775574830557
1,0.03,mixnet_attribution,26,0.025498975487592015,0.01515951219854661,6.355957460822155,2950.9298778174093,0.3036164563964121,2.216730294639246,0.033110754793864015,0.0525,0.0,0.0525,0.6306810436926479,1.585587532716987
1,0.03,mixnet_attribution,27,0.02751543095114152,0.016641828607987373,6.351019637730578,2892.61924592846,0.41163122819853015,2.602406043113644,0.033716407317956734,0.0525,0.0,0.0525,0.642217282246795,1.5571054028653721
1,0.03,mixnet_attribution,28,0.025581742243436754,0.01531087244526989,6.365201930077839,2900.415498210024,0.31279442412778735,2.2506028698887444,0.032807284543969056,0.0525,0.0,0.0525,0.624900657980363,1.6002543559994526
