width,hops,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,3,17,0.9456596296014024,0.9294370719184596,0.15749070042289096,564.0058684551483,0.20942263002507389,1.8260969328326992,0.03192299085385029,0.00017500000000000003,0.0,0.00017500000000000003,182.41709059343017,0.00548194249095219
1,3,18,0.948924526867827,0.9347409638844237,0.14755301164511267,562.4653796458159,0.23175474005984142,1.9203811400092548,0.0303075405644792,0.00017500000000000003,0.0,0.00017500000000000003,173.18594608273827,0.0057741405848385505
1,3,19,0.9359969266231272,0.9271274611133021,0.15254340892909782,568.5912408759124,0.2329434740531724,1.930121131572988,0.029435802242523845,0.00017500000000000003,0.0,0.00017500000000000003,168.20458424299338,0.005945141177337771
1,3,20,0.9479688583982117,0.932525335652533,0.15158468159574073,570.4288136899714,0.2279430324852001,1.912198661276992,0.03131739641593461,0.00017500000000000003,0.0,0.00017500000000000003,178.95655094819776,0.005587948553442273
1,3,21,0.9478241228730613,0.934395549276054,0.14337202873960314,557.1812979972896,0.23530118630151264,1.9501154603420798,0.031866371664478546,0.00017500000000000003,0.0,0.00017500000000000003,182.0935523684488,0.005491682637815731
1,3,22,0.9483817800419538,0.9339935030614694,0.14970962322698358,554.431225651783,0.2765429053688422,2.0925134648828214,0.0295946181990451,0.00017500000000000003,0.0,0.00017500000000000003,169.1121039945434,0.005913237292773947
1,3,23,0.9425603421937061,0.9216766519908836,0.1865080537832948,565.2529789184234,0.20820842127432115,1.8281920066152963,0.030609878762942428,0.00017500000000000003,0.0,0.00017500000000000003,174.91359293109957,0.005717108563391704
1,3,24,0.9483321936023098,0.934521847252272,0.1467983650937866,562.2947344426715,0.24256820807931945,1.959861817632219,0.030575000040934455,0.00017500000000000003,0.0,0.00017500000000000003,174.71428594819687,0.005723630409344442
1,3,25,0.945085615146715,0.9317992206097656,0.14936798753580133,558.2301425661915,0.21712114341789857,1.8708829057158134,0.029695608040403318,0.00017500000000000003,0.0,0.00017500000000000003,169.68918880230464,0.005893127352768737
1,3,26,0.9510665953054515,0.937684949118867,0.1391575159891948,565.8138236868263,0.206417535955552,1.8272096721068043,0.031144846667034518,0.00017500000000000003,0.0,0.00017500000000000003,177.97055238305435,0.005618907097886919
1,3,27,0.9456066945606695,0.9308033364386489,0.1542411983003185,552.9426180514047,0.3144548984710127,2.2241161386171946,0.03188234086480437,0.00017500000000000003,0.0,0.00017500000000000003,182.18480494173923,0.005488931968392147
1,3,28,0.9582268970698723,0.9421328038313629,0.13211521287022365,556.0112697220135,0.21563200635137036,1.8621317554967738,0.031168788480318288,0.00017500000000000003,0.0,0.00017500000000000003,178.1073627446759,0.005614591023019864
1,3,29,0.9488436207688773,0.9354752562148888,0.14441504601443245,566.7221626589064,0.24392767777317204,1.9848110172334685,0.031222145547655265,0.00017500000000000003,0.0,0.00017500000000000003,178.41226027231576,0.005604995970981317
1,4,0,0.937381977490747,0.9202174575133256,0.1786731487125162,558.9877634262407,0.29618132481118664,2.1711226531878443,0.029978612137623924,0.00020155644370746374,0.0,0.00020155644370746374,148.73556799372028,0.006723341386925156
1,4,1,0.93684290720707,0.9219641752228884,0.17371755319551307,563.7914063690386,0.3451999776880257,2.3568328758613664,0.02906272844619305,0.00020155644370746374,0.0,0.00020155644370746374,144.19151237047174,0.006935220968004667
1,4,2,0.9397146801656696,0.9225148912926099,0.17335032184720187,567.5899677864703,0.34833082486875355,2.3535067130846414,0.03430593027662473,0.00020155644370746374,0.0,0.00020155644370746374,170.20507826788156,0.005875265357395064
1,4,3,0.9346059490953695,0.9191299402023655,0.1798446262149202,567.329346826127,0.30827752730692737,2.21022693871254,0.028368562975182254,0.00020155644370746374,0.0,0.00020155644370746374,140.74748717215908,0.007104922582218631
